activation_id,registration_id,user_id,is_activated,activated_at,activation_seconds,activation_rule
ACT00007572,REG00007572,U0007572,1,2026-06-23 06:58:03,35160,观看3条视频
ACT00007573,REG00007573,U0007573,0,,,未达到激活条件
ACT00007574,REG00007574,U0007574,1,2026-03-25 02:42:12,42600,观看3条视频
ACT00007575,REG00007575,U0007575,1,2026-07-02 04:12:43,6900,观看3条视频
ACT00007576,REG00007576,U0007576,1,2026-03-15 08:11:30,12840,观看3条视频
ACT00007577,REG00007577,U0007577,1,2026-04-23 10:54:57,9360,观看3条视频
ACT00007578,REG00007578,U0007578,0,,,未达到激活条件
ACT00007579,REG00007579,U0007579,1,2026-03-15 05:42:47,17580,观看3条视频
ACT00007580,REG00007580,U0007580,1,2026-05-03 10:36:09,36060,观看3条视频
ACT00007581,REG00007581,U0007581,1,2026-06-06 04:21:56,16860,观看3条视频
ACT00007582,REG00007582,U0007582,1,2026-05-08 05:56:32,31200,观看3条视频
ACT00007583,REG00007583,U0007583,1,2026-01-06 22:04:47,33300,观看3条视频
ACT00007584,REG00007584,U0007584,1,2026-05-18 04:06:48,27060,完成首次互动
ACT00007585,REG00007585,U0007585,1,2026-03-18 05:22:54,4020,观看3条视频
ACT00007586,REG00007586,U0007586,1,2026-05-26 01:13:35,36240,观看3条视频
ACT00007587,REG00007587,U0007587,1,2026-07-06 19:43:48,38040,观看3条视频
ACT00007588,REG00007588,U0007588,0,,,未达到激活条件
ACT00007589,REG00007589,U0007589,1,2026-02-17 21:19:45,18480,观看满5分钟
ACT00007590,REG00007590,U0007590,1,2026-06-03 20:22:54,37920,观看3条视频
ACT00007591,REG00007591,U0007591,1,2026-05-06 20:07:04,41640,观看满5分钟
ACT00007592,REG00007592,U0007592,1,2026-06-23 17:51:38,16320,观看满5分钟
ACT00007593,REG00007593,U0007593,1,2026-03-06 13:55:49,27840,观看满5分钟
ACT00007594,REG00007594,U0007594,1,2026-04-15 03:59:27,38160,观看满5分钟
ACT00007595,REG00007595,U0007595,0,,,未达到激活条件
ACT00007596,REG00007596,U0007596,1,2026-08-12 02:33:05,16740,完成首次互动
ACT00007597,REG00007597,U0007597,1,2026-07-11 13:58:07,17700,观看满5分钟
ACT00007598,REG00007598,U0007598,0,,,未达到激活条件
ACT00007599,REG00007599,U0007599,1,2026-07-06 04:03:00,28620,观看满5分钟
ACT00007600,REG00007600,U0007600,1,2026-08-21 08:34:19,40500,观看3条视频
ACT00007601,REG00007601,U0007601,0,,,未达到激活条件
ACT00007602,REG00007602,U0007602,0,,,未达到激活条件
ACT00007603,REG00007603,U0007603,1,2026-08-04 14:34:50,41580,观看3条视频
ACT00007604,REG00007604,U0007604,1,2026-03-05 05:15:14,1260,完成首次互动
ACT00007605,REG00007605,U0007605,0,,,未达到激活条件
ACT00007606,REG00007606,U0007606,1,2026-03-03 04:40:07,14580,观看3条视频
ACT00007607,REG00007607,U0007607,1,2026-02-06 10:47:09,9360,观看3条视频
ACT00007608,REG00007608,U0007608,1,2026-03-29 04:09:56,11760,观看3条视频
ACT00007609,REG00007609,U0007609,0,,,未达到激活条件
ACT00007610,REG00007610,U0007610,0,,,未达到激活条件
ACT00007611,REG00007611,U0007611,1,2026-06-10 15:01:50,16020,完成首次互动
ACT00007612,REG00007612,U0007612,0,,,未达到激活条件
ACT00007613,REG00007613,U0007613,1,2026-03-09 21:46:08,39900,观看满5分钟
ACT00007614,REG00007614,U0007614,0,,,未达到激活条件
ACT00007615,REG00007615,U0007615,0,,,未达到激活条件
ACT00007616,REG00007616,U0007616,1,2026-02-15 08:12:08,33240,观看3条视频
ACT00007617,REG00007617,U0007617,1,2026-01-10 07:38:35,42180,观看满5分钟
ACT00007618,REG00007618,U0007618,1,2026-08-20 16:55:03,6420,完成首次互动
ACT00007619,REG00007619,U0007619,1,2026-07-25 00:06:32,20460,观看满5分钟
ACT00007620,REG00007620,U0007620,1,2026-07-23 20:42:30,29340,观看满5分钟
ACT00007621,REG00007621,U0007621,1,2026-08-21 13:41:42,1020,观看满5分钟
ACT00007622,REG00007622,U0007622,1,2026-08-25 13:27:50,38280,观看3条视频
ACT00007623,REG00007623,U0007623,0,,,未达到激活条件
ACT00007624,REG00007624,U0007624,0,,,未达到激活条件
ACT00007625,REG00007625,U0007625,1,2026-02-22 00:16:45,28140,观看满5分钟
ACT00007626,REG00007626,U0007626,1,2026-04-11 19:12:37,9900,观看3条视频
ACT00007627,REG00007627,U0007627,1,2026-04-30 14:14:11,40920,观看3条视频
ACT00007628,REG00007628,U0007628,1,2026-08-09 08:03:29,16740,观看满5分钟
ACT00007629,REG00007629,U0007629,0,,,未达到激活条件
ACT00007630,REG00007630,U0007630,1,2026-08-28 18:25:45,13380,完成首次互动
ACT00007631,REG00007631,U0007631,1,2026-01-18 03:11:22,29760,观看3条视频
ACT00007632,REG00007632,U0007632,1,2026-03-04 19:38:48,4020,完成首次互动
ACT00007633,REG00007633,U0007633,1,2026-04-05 12:12:33,13860,观看3条视频
ACT00007634,REG00007634,U0007634,1,2026-06-06 10:03:16,42900,观看3条视频
ACT00007635,REG00007635,U0007635,1,2026-01-18 07:25:09,23220,观看3条视频
ACT00007636,REG00007636,U0007636,1,2026-07-16 08:12:16,18780,观看3条视频
ACT00007637,REG00007637,U0007637,0,,,未达到激活条件
ACT00007638,REG00007638,U0007638,1,2026-07-20 21:44:40,60,观看3条视频
ACT00007639,REG00007639,U0007639,1,2026-06-25 04:51:07,22380,完成首次互动
ACT00007640,REG00007640,U0007640,1,2026-08-06 11:59:21,17640,观看满5分钟
ACT00007641,REG00007641,U0007641,1,2026-07-15 03:55:55,20640,观看3条视频
ACT00007642,REG00007642,U0007642,1,2026-05-20 23:29:21,20520,观看满5分钟
ACT00007643,REG00007643,U0007643,1,2026-01-28 19:30:12,12060,观看3条视频
ACT00007644,REG00007644,U0007644,1,2026-05-11 17:22:05,16800,完成首次互动
ACT00007645,REG00007645,U0007645,1,2026-07-22 00:18:32,18300,观看3条视频
ACT00007646,REG00007646,U0007646,1,2026-04-01 08:21:01,10740,完成首次互动
ACT00007647,REG00007647,U0007647,1,2026-03-02 05:20:39,4560,观看3条视频
ACT00007648,REG00007648,U0007648,1,2026-04-13 21:43:19,14640,完成首次互动
ACT00007649,REG00007649,U0007649,1,2026-05-18 22:56:13,7800,完成首次互动
ACT00007650,REG00007650,U0007650,0,,,未达到激活条件
ACT00007651,REG00007651,U0007651,0,,,未达到激活条件
ACT00007652,REG00007652,U0007652,1,2026-06-27 20:31:11,31320,观看3条视频
ACT00007653,REG00007653,U0007653,0,,,未达到激活条件
ACT00007654,REG00007654,U0007654,1,2026-06-25 10:30:30,5460,观看3条视频
ACT00007655,REG00007655,U0007655,1,2026-02-16 13:23:17,2160,观看3条视频
ACT00007656,REG00007656,U0007656,1,2026-05-11 05:53:40,17460,完成首次互动
ACT00007657,REG00007657,U0007657,1,2026-05-16 02:16:41,12720,观看满5分钟
ACT00007658,REG00007658,U0007658,1,2026-08-14 01:13:05,27240,观看满5分钟
ACT00007659,REG00007659,U0007659,0,,,未达到激活条件
ACT00007660,REG00007660,U0007660,0,,,未达到激活条件
ACT00007661,REG00007661,U0007661,1,2026-03-06 17:49:35,18900,观看满5分钟
ACT00007662,REG00007662,U0007662,1,2026-01-13 14:51:42,17160,完成首次互动
ACT00007663,REG00007663,U0007663,1,2026-06-24 03:43:01,41700,观看3条视频
ACT00007664,REG00007664,U0007664,0,,,未达到激活条件
ACT00007665,REG00007665,U0007665,0,,,未达到激活条件
ACT00007666,REG00007666,U0007666,1,2026-05-11 03:12:04,6120,观看满5分钟
ACT00007667,REG00007667,U0007667,0,,,未达到激活条件
ACT00007668,REG00007668,U0007668,1,2026-04-10 23:36:37,25560,观看满5分钟
ACT00007669,REG00007669,U0007669,0,,,未达到激活条件
ACT00007670,REG00007670,U0007670,1,2026-02-14 01:06:10,9660,观看满5分钟
ACT00007671,REG00007671,U0007671,1,2026-06-11 09:11:56,20100,完成首次互动
ACT00007672,REG00007672,U0007672,0,,,未达到激活条件
ACT00007673,REG00007673,U0007673,1,2026-04-22 11:02:33,18540,观看满5分钟
ACT00007674,REG00007674,U0007674,1,2026-02-15 19:40:42,35160,完成首次互动
ACT00007675,REG00007675,U0007675,1,2026-02-04 06:33:53,28680,完成首次互动
ACT00007676,REG00007676,U0007676,1,2026-04-04 03:38:02,28860,观看满5分钟
ACT00007677,REG00007677,U0007677,1,2026-07-16 08:30:46,21000,观看3条视频
ACT00007678,REG00007678,U0007678,1,2026-02-24 00:12:23,43140,完成首次互动
ACT00007679,REG00007679,U0007679,0,,,未达到激活条件
ACT00007680,REG00007680,U0007680,1,2026-04-25 22:53:04,35460,观看3条视频
ACT00007681,REG00007681,U0007681,0,,,未达到激活条件
ACT00007682,REG00007682,U0007682,0,,,未达到激活条件
ACT00007683,REG00007683,U0007683,1,2026-02-14 04:12:58,12780,观看3条视频
ACT00007684,REG00007684,U0007684,1,2026-05-18 00:27:53,35760,观看满5分钟
ACT00007685,REG00007685,U0007685,1,2026-07-07 14:38:24,27600,观看满5分钟
ACT00007686,REG00007686,U0007686,1,2026-07-04 06:34:07,37080,观看满5分钟
ACT00007687,REG00007687,U0007687,0,,,未达到激活条件
ACT00007688,REG00007688,U0007688,1,2026-01-18 23:54:17,27420,观看3条视频
ACT00007689,REG00007689,U0007689,1,2026-04-28 19:44:43,11400,观看3条视频
ACT00007690,REG00007690,U0007690,1,2026-01-05 00:11:02,600,观看满5分钟
ACT00007691,REG00007691,U0007691,1,2026-08-16 09:22:18,29280,观看3条视频
ACT00007692,REG00007692,U0007692,1,2026-06-13 11:00:17,28440,完成首次互动
ACT00007693,REG00007693,U0007693,1,2026-02-22 07:04:41,26760,观看3条视频
ACT00007694,REG00007694,U0007694,1,2026-02-19 09:03:59,21720,观看满5分钟
ACT00007695,REG00007695,U0007695,1,2026-03-25 01:46:50,9180,观看满5分钟
ACT00007696,REG00007696,U0007696,0,,,未达到激活条件
ACT00007697,REG00007697,U0007697,0,,,未达到激活条件
ACT00007698,REG00007698,U0007698,1,2026-07-13 08:27:15,29760,观看3条视频
ACT00007699,REG00007699,U0007699,1,2026-05-06 07:50:49,35940,观看3条视频
ACT00007700,REG00007700,U0007700,1,2026-02-21 18:37:52,36060,完成首次互动
ACT00007701,REG00007701,U0007701,1,2026-01-26 18:28:54,900,观看3条视频
ACT00007702,REG00007702,U0007702,1,2026-02-08 21:17:29,3060,观看满5分钟
ACT00007703,REG00007703,U0007703,1,2026-08-26 16:00:21,27420,观看满5分钟
ACT00007704,REG00007704,U0007704,1,2026-04-02 08:53:52,33780,完成首次互动
ACT00007705,REG00007705,U0007705,0,,,未达到激活条件
ACT00007706,REG00007706,U0007706,1,2026-08-02 04:33:58,41460,观看3条视频
ACT00007707,REG00007707,U0007707,1,2026-08-19 00:02:17,960,观看3条视频
ACT00007708,REG00007708,U0007708,0,,,未达到激活条件
ACT00007709,REG00007709,U0007709,0,,,未达到激活条件
ACT00007710,REG00007710,U0007710,0,,,未达到激活条件
ACT00007711,REG00007711,U0007711,1,2026-04-06 07:58:59,16380,观看3条视频
ACT00007712,REG00007712,U0007712,0,,,未达到激活条件
ACT00007713,REG00007713,U0007713,1,2026-03-22 19:43:41,2220,观看3条视频
ACT00007714,REG00007714,U0007714,0,,,未达到激活条件
ACT00007715,REG00007715,U0007715,1,2026-07-30 02:43:38,42840,观看满5分钟
ACT00007716,REG00007716,U0007716,1,2026-07-12 08:38:46,540,完成首次互动
ACT00007717,REG00007717,U0007717,1,2026-06-22 01:50:16,2400,观看3条视频
ACT00007718,REG00007718,U0007718,1,2026-01-20 23:32:36,26040,观看3条视频
ACT00007719,REG00007719,U0007719,1,2026-02-08 11:49:17,4860,观看3条视频
ACT00007720,REG00007720,U0007720,1,2026-05-27 17:46:27,39000,观看满5分钟
ACT00007721,REG00007721,U0007721,1,2026-03-20 20:23:15,120,完成首次互动
ACT00007722,REG00007722,U0007722,0,,,未达到激活条件
ACT00007723,REG00007723,U0007723,0,,,未达到激活条件
ACT00007724,REG00007724,U0007724,1,2026-01-10 00:52:33,30360,观看3条视频
ACT00007725,REG00007725,U0007725,1,2026-08-19 13:13:36,4860,观看3条视频
ACT00007726,REG00007726,U0007726,1,2026-06-22 03:09:36,14760,观看满5分钟
ACT00007727,REG00007727,U0007727,0,,,未达到激活条件
ACT00007728,REG00007728,U0007728,1,2026-08-03 14:24:18,31380,观看3条视频
ACT00007729,REG00007729,U0007729,1,2026-01-04 12:36:25,30900,完成首次互动
ACT00007730,REG00007730,U0007730,1,2026-07-07 19:28:14,16260,观看3条视频
ACT00007731,REG00007731,U0007731,0,,,未达到激活条件
ACT00007732,REG00007732,U0007732,0,,,未达到激活条件
ACT00007733,REG00007733,U0007733,1,2026-02-17 01:29:18,31260,观看3条视频
ACT00007734,REG00007734,U0007734,1,2026-02-09 13:44:46,42420,观看3条视频
ACT00007735,REG00007735,U0007735,0,,,未达到激活条件
ACT00007736,REG00007736,U0007736,1,2026-01-11 00:59:26,19080,观看满5分钟
ACT00007737,REG00007737,U0007737,0,,,未达到激活条件
ACT00007738,REG00007738,U0007738,1,2026-01-18 10:08:28,26160,观看满5分钟
ACT00007739,REG00007739,U0007739,1,2026-03-18 19:07:18,37560,完成首次互动
ACT00007740,REG00007740,U0007740,1,2026-02-21 12:18:38,8220,观看3条视频
ACT00007741,REG00007741,U0007741,1,2026-02-28 15:17:31,1440,观看3条视频
ACT00007742,REG00007742,U0007742,1,2026-07-17 00:30:48,34980,观看3条视频
ACT00007743,REG00007743,U0007743,1,2026-05-22 10:25:55,16920,观看3条视频
ACT00007744,REG00007744,U0007744,0,,,未达到激活条件
ACT00007745,REG00007745,U0007745,1,2026-04-30 13:10:11,28800,观看3条视频
ACT00007746,REG00007746,U0007746,0,,,未达到激活条件
ACT00007747,REG00007747,U0007747,1,2026-05-21 12:38:02,3480,观看满5分钟
ACT00007748,REG00007748,U0007748,1,2026-03-07 10:01:57,40020,观看3条视频
ACT00007749,REG00007749,U0007749,1,2026-04-28 20:28:42,3420,观看3条视频
ACT00007750,REG00007750,U0007750,0,,,未达到激活条件
ACT00007751,REG00007751,U0007751,1,2026-05-02 14:45:43,9960,观看3条视频
ACT00007752,REG00007752,U0007752,1,2026-06-24 11:26:45,28860,观看3条视频
ACT00007753,REG00007753,U0007753,0,,,未达到激活条件
ACT00007754,REG00007754,U0007754,0,,,未达到激活条件
ACT00007755,REG00007755,U0007755,1,2026-06-23 19:26:19,35760,观看满5分钟
ACT00007756,REG00007756,U0007756,1,2026-01-15 15:59:12,38160,观看满5分钟
ACT00007757,REG00007757,U0007757,1,2026-04-26 02:59:22,36300,观看满5分钟
ACT00007758,REG00007758,U0007758,1,2026-05-20 03:30:36,23460,观看3条视频
ACT00007759,REG00007759,U0007759,1,2026-03-22 08:51:44,25320,观看3条视频
ACT00007760,REG00007760,U0007760,1,2026-04-13 21:14:40,31560,完成首次互动
ACT00007761,REG00007761,U0007761,1,2026-03-11 05:35:50,36840,观看满5分钟
ACT00007762,REG00007762,U0007762,1,2026-08-04 23:14:20,37260,观看满5分钟
ACT00007763,REG00007763,U0007763,0,,,未达到激活条件
ACT00007764,REG00007764,U0007764,1,2026-01-06 01:39:05,26220,观看满5分钟
ACT00007765,REG00007765,U0007765,1,2026-07-27 22:00:14,1020,观看满5分钟
ACT00007766,REG00007766,U0007766,1,2026-08-02 14:17:46,7920,观看满5分钟
ACT00007767,REG00007767,U0007767,1,2026-01-20 07:33:13,15960,完成首次互动
ACT00007768,REG00007768,U0007768,1,2026-02-26 12:26:17,35940,观看3条视频
ACT00007769,REG00007769,U0007769,1,2026-04-23 07:43:56,37860,观看3条视频
ACT00007770,REG00007770,U0007770,1,2026-05-09 14:18:26,16380,完成首次互动
ACT00007771,REG00007771,U0007771,1,2026-03-28 06:54:54,10500,完成首次互动
ACT00007772,REG00007772,U0007772,1,2026-08-03 22:39:49,29820,完成首次互动
ACT00007773,REG00007773,U0007773,1,2026-06-06 05:31:08,25020,完成首次互动
ACT00007774,REG00007774,U0007774,1,2026-03-17 02:17:54,10020,完成首次互动
ACT00007775,REG00007775,U0007775,0,,,未达到激活条件
ACT00007776,REG00007776,U0007776,1,2026-01-27 23:26:18,26640,观看3条视频
ACT00007777,REG00007777,U0007777,0,,,未达到激活条件
ACT00007778,REG00007778,U0007778,1,2026-02-28 14:11:23,6600,观看3条视频
ACT00007779,REG00007779,U0007779,1,2026-05-25 01:14:24,20760,观看3条视频
ACT00007780,REG00007780,U0007780,1,2026-05-06 15:57:45,40020,完成首次互动
ACT00007781,REG00007781,U0007781,0,,,未达到激活条件
ACT00007782,REG00007782,U0007782,1,2026-08-07 11:11:14,36480,观看3条视频
ACT00007783,REG00007783,U0007783,1,2026-07-15 23:32:45,14340,完成首次互动
ACT00007784,REG00007784,U0007784,1,2026-02-09 17:04:21,3360,观看3条视频
ACT00007785,REG00007785,U0007785,1,2026-06-19 20:23:28,26700,观看满5分钟
ACT00007786,REG00007786,U0007786,0,,,未达到激活条件
ACT00007787,REG00007787,U0007787,1,2026-06-12 22:26:34,18540,完成首次互动
ACT00007788,REG00007788,U0007788,1,2026-05-14 04:55:57,16320,观看满5分钟
ACT00007789,REG00007789,U0007789,1,2026-01-28 03:54:55,15600,完成首次互动
ACT00007790,REG00007790,U0007790,0,,,未达到激活条件
ACT00007791,REG00007791,U0007791,0,,,未达到激活条件
ACT00007792,REG00007792,U0007792,0,,,未达到激活条件
ACT00007793,REG00007793,U0007793,0,,,未达到激活条件
ACT00007794,REG00007794,U0007794,0,,,未达到激活条件
ACT00007795,REG00007795,U0007795,1,2026-05-04 01:23:18,3540,观看满5分钟
ACT00007796,REG00007796,U0007796,0,,,未达到激活条件
ACT00007797,REG00007797,U0007797,0,,,未达到激活条件
ACT00007798,REG00007798,U0007798,0,,,未达到激活条件
ACT00007799,REG00007799,U0007799,1,2026-01-16 22:17:00,27480,观看满5分钟
ACT00007800,REG00007800,U0007800,1,2026-07-25 23:46:31,37440,完成首次互动
ACT00007801,REG00007801,U0007801,1,2026-06-13 01:43:22,4800,观看3条视频
ACT00007802,REG00007802,U0007802,1,2026-03-16 15:14:52,36360,观看3条视频
ACT00007803,REG00007803,U0007803,1,2026-06-05 05:40:29,14700,观看满5分钟
ACT00007804,REG00007804,U0007804,1,2026-06-07 05:49:01,5400,观看3条视频
ACT00007805,REG00007805,U0007805,1,2026-05-18 06:35:37,16080,观看满5分钟
ACT00007806,REG00007806,U0007806,1,2026-01-07 22:56:57,13200,观看3条视频
ACT00007807,REG00007807,U0007807,1,2026-06-18 01:23:27,30060,完成首次互动
ACT00007808,REG00007808,U0007808,0,,,未达到激活条件
ACT00007809,REG00007809,U0007809,1,2026-04-13 13:34:20,19800,观看3条视频
ACT00007810,REG00007810,U0007810,0,,,未达到激活条件
ACT00007811,REG00007811,U0007811,1,2026-05-09 09:49:26,4380,完成首次互动
ACT00007812,REG00007812,U0007812,1,2026-06-15 12:13:46,26700,观看满5分钟
ACT00007813,REG00007813,U0007813,1,2026-04-23 10:27:52,17280,观看满5分钟
ACT00007814,REG00007814,U0007814,1,2026-08-12 00:32:50,39420,完成首次互动
ACT00007815,REG00007815,U0007815,1,2026-06-25 04:51:53,12120,完成首次互动
ACT00007816,REG00007816,U0007816,1,2026-05-17 20:39:02,29940,观看满5分钟
ACT00007817,REG00007817,U0007817,0,,,未达到激活条件
ACT00007818,REG00007818,U0007818,1,2026-02-21 23:12:24,11280,观看满5分钟
ACT00007819,REG00007819,U0007819,0,,,未达到激活条件
ACT00007820,REG00007820,U0007820,1,2026-05-10 00:45:12,25020,观看3条视频
ACT00007821,REG00007821,U0007821,0,,,未达到激活条件
ACT00007822,REG00007822,U0007822,1,2026-02-27 04:00:02,8880,观看满5分钟
ACT00007823,REG00007823,U0007823,1,2026-03-14 11:32:30,16320,观看3条视频
ACT00007824,REG00007824,U0007824,1,2026-07-27 16:34:17,38700,观看满5分钟
ACT00007825,REG00007825,U0007825,1,2026-06-05 03:04:32,36600,完成首次互动
ACT00007826,REG00007826,U0007826,1,2026-06-02 12:16:37,7860,完成首次互动
ACT00007827,REG00007827,U0007827,1,2026-08-18 18:10:27,42840,观看满5分钟
ACT00007828,REG00007828,U0007828,1,2026-01-03 19:46:06,43200,观看满5分钟
ACT00007829,REG00007829,U0007829,1,2026-03-15 07:40:49,2100,观看3条视频
ACT00007830,REG00007830,U0007830,0,,,未达到激活条件
ACT00007831,REG00007831,U0007831,1,2026-05-01 11:43:45,12420,观看满5分钟
ACT00007832,REG00007832,U0007832,1,2026-04-27 04:34:19,39780,完成首次互动
ACT00007833,REG00007833,U0007833,1,2026-01-31 23:07:39,11220,观看满5分钟
ACT00007834,REG00007834,U0007834,1,2026-02-24 19:59:29,16680,观看3条视频
ACT00007835,REG00007835,U0007835,0,,,未达到激活条件
ACT00007836,REG00007836,U0007836,0,,,未达到激活条件
