content_id,creator_id,category_id,content_title,duration_seconds,published_at,content_status,visibility,quality_score
V00008315,C001236,CAT10,亲子内容008315,55,2026-01-04 07:36:11,published,public,0.7913
V00008316,C000319,CAT12,影视内容008316,21,2026-06-12 18:54:18,published,public,0.9488
V00008317,C001270,CAT03,美食内容008317,27,2026-07-22 08:21:31,published,public,0.4402
V00008318,C000247,CAT01,搞笑内容008318,124,2026-05-22 03:43:05,published,public,0.596
V00008319,C001526,CAT05,体育内容008319,158,2026-06-05 09:36:21,published,public,0.3252
V00008320,C001677,CAT05,体育内容008320,131,2026-05-24 01:57:13,published,public,0.8091
V00008321,C000167,CAT07,音乐内容008321,55,2026-01-25 13:58:50,published,public,0.4325
V00008322,C001222,CAT04,知识内容008322,125,2026-08-16 08:11:29,published,public,0.7694
V00008323,C001536,CAT08,旅行内容008323,77,2026-08-12 05:50:30,published,public,0.648
V00008324,C001338,CAT09,时尚内容008324,42,2026-03-13 19:19:27,published,public,0.9476
V00008325,C000300,CAT02,生活内容008325,92,2026-07-02 23:50:32,published,public,0.6438
V00008326,C000758,CAT12,影视内容008326,87,2026-05-18 10:42:03,published,public,0.3774
V00008327,C001349,CAT04,知识内容008327,106,2026-08-04 10:09:31,published,public,0.496
V00008328,C000223,CAT10,亲子内容008328,178,2026-07-11 01:13:45,published,public,0.5095
V00008329,C000173,CAT01,搞笑内容008329,43,2026-06-07 12:08:17,published,public,0.5605
V00008330,C001240,CAT09,时尚内容008330,62,2026-06-10 00:34:17,published,public,0.8898
V00008331,C000108,CAT09,时尚内容008331,113,2026-02-11 11:43:11,published,public,0.7451
V00008332,C001692,CAT09,时尚内容008332,117,2026-04-01 10:20:43,published,public,0.7045
V00008333,C000534,CAT04,知识内容008333,132,2026-07-15 18:49:37,published,public,0.6274
V00008334,C001405,CAT06,游戏内容008334,23,2026-05-23 18:53:56,published,public,0.3825
V00008335,C001497,CAT12,影视内容008335,90,2026-03-04 15:19:19,published,public,0.4981
V00008336,C000688,CAT12,影视内容008336,37,2026-02-09 15:04:29,published,public,0.4164
V00008337,C001733,CAT06,游戏内容008337,72,2026-02-24 07:26:50,published,public,0.757
V00008338,C000634,CAT04,知识内容008338,48,2026-03-26 10:41:12,published,public,0.5456
V00008339,C000776,CAT11,科技内容008339,74,2026-08-09 20:16:23,published,public,0.8969
V00008340,C001133,CAT09,时尚内容008340,50,2026-08-03 12:41:07,published,public,0.6687
V00008341,C001434,CAT01,搞笑内容008341,114,2026-06-18 08:18:11,published,public,0.6188
V00008342,C000045,CAT12,影视内容008342,80,2026-08-24 04:39:51,published,public,0.8149
V00008343,C001413,CAT09,时尚内容008343,94,2026-06-17 20:31:19,published,public,0.89
V00008344,C001091,CAT06,游戏内容008344,81,2026-08-15 21:22:14,published,public,0.4878
V00008345,C000841,CAT12,影视内容008345,143,2026-05-16 14:38:16,published,public,0.6405
V00008346,C000101,CAT07,音乐内容008346,123,2026-01-16 20:56:20,published,public,0.6397
V00008347,C001298,CAT10,亲子内容008347,178,2026-03-16 00:08:23,published,public,0.7092
V00008348,C001111,CAT09,时尚内容008348,50,2026-07-22 14:13:14,published,public,0.8227
V00008349,C001426,CAT07,音乐内容008349,65,2026-06-06 03:01:30,published,public,0.619
V00008350,C001451,CAT04,知识内容008350,115,2026-01-11 18:58:52,published,public,0.6953
V00008351,C000986,CAT05,体育内容008351,140,2026-08-25 06:36:48,published,public,0.5581
V00008352,C001782,CAT10,亲子内容008352,18,2026-07-19 02:20:56,published,public,0.99
V00008353,C001724,CAT06,游戏内容008353,68,2026-06-28 08:39:37,published,public,0.3134
V00008354,C000752,CAT04,知识内容008354,71,2026-05-10 04:50:50,published,public,0.3494
V00008355,C001314,CAT05,体育内容008355,144,2026-08-02 01:52:11,published,public,0.5326
V00008356,C001254,CAT03,美食内容008356,52,2026-02-12 00:40:55,published,public,0.5893
V00008357,C000231,CAT03,美食内容008357,47,2026-03-10 20:06:59,published,public,0.6506
V00008358,C000419,CAT11,科技内容008358,170,2026-06-07 04:32:31,published,public,0.744
V00008359,C000639,CAT10,亲子内容008359,113,2026-06-14 15:49:28,published,public,0.6937
V00008360,C000829,CAT10,亲子内容008360,55,2026-07-06 04:55:50,published,public,0.4715
V00008361,C001174,CAT12,影视内容008361,168,2026-08-26 04:26:15,published,public,0.2345
V00008362,C001105,CAT06,游戏内容008362,33,2026-08-16 08:49:50,published,public,0.3524
V00008363,C001564,CAT08,旅行内容008363,103,2026-05-14 13:28:53,published,public,0.5901
V00008364,C000082,CAT05,体育内容008364,151,2026-08-04 03:20:59,published,public,0.3748
V00008365,C001499,CAT12,影视内容008365,55,2026-07-08 15:09:20,published,public,0.6814
V00008366,C000392,CAT05,体育内容008366,166,2026-06-15 15:17:40,published,public,0.6808
V00008367,C000539,CAT04,知识内容008367,82,2026-05-13 02:23:54,published,public,0.5641
V00008368,C000552,CAT05,体育内容008368,163,2026-05-24 01:18:30,published,public,0.7411
V00008369,C001745,CAT01,搞笑内容008369,27,2026-06-22 12:44:45,published,public,0.6557
V00008370,C000466,CAT02,生活内容008370,158,2026-03-15 10:30:39,published,public,0.6126
V00008371,C001364,CAT02,生活内容008371,180,2026-01-07 06:45:25,published,public,0.6269
V00008372,C001216,CAT03,美食内容008372,110,2026-06-18 03:00:46,published,public,0.405
V00008373,C001159,CAT04,知识内容008373,55,2026-04-24 12:19:19,published,public,0.704
V00008374,C000202,CAT03,美食内容008374,118,2026-08-13 19:57:30,published,public,0.9092
V00008375,C001784,CAT01,搞笑内容008375,87,2026-05-30 06:39:47,published,public,0.8136
V00008376,C001037,CAT04,知识内容008376,126,2026-04-02 10:42:36,published,public,0.3601
V00008377,C001169,CAT05,体育内容008377,169,2026-07-19 21:39:37,published,public,0.2475
V00008378,C001482,CAT05,体育内容008378,15,2026-06-10 15:37:53,published,public,0.6529
V00008379,C000107,CAT11,科技内容008379,171,2026-06-07 19:00:25,published,public,0.623
V00008380,C000353,CAT12,影视内容008380,101,2026-02-18 01:56:05,published,public,0.7206
V00008381,C000195,CAT02,生活内容008381,122,2026-08-20 03:45:44,published,public,0.6946
V00008382,C000277,CAT11,科技内容008382,128,2026-07-27 07:35:48,published,public,0.9121
V00008383,C001799,CAT12,影视内容008383,67,2026-05-09 04:25:42,published,public,0.6728
V00008384,C001629,CAT12,影视内容008384,158,2026-08-07 20:23:45,published,public,0.4252
V00008385,C001385,CAT11,科技内容008385,91,2026-08-15 18:05:03,published,public,0.99
V00008386,C001625,CAT06,游戏内容008386,138,2026-01-11 16:28:59,published,public,0.3681
V00008387,C000666,CAT01,搞笑内容008387,143,2026-02-19 16:13:24,published,public,0.3992
V00008388,C001273,CAT06,游戏内容008388,148,2026-05-25 07:24:05,published,public,0.99
V00008389,C000487,CAT09,时尚内容008389,139,2026-04-29 00:24:47,published,public,0.7667
V00008390,C001252,CAT03,美食内容008390,42,2026-07-30 18:21:30,published,public,0.7759
V00008391,C001424,CAT06,游戏内容008391,90,2026-03-01 06:43:20,published,public,0.7201
V00008392,C001134,CAT04,知识内容008392,113,2026-05-01 18:30:21,published,public,0.7271
V00008393,C001328,CAT09,时尚内容008393,175,2026-08-13 01:46:15,published,public,0.4771
V00008394,C001589,CAT05,体育内容008394,167,2026-08-22 19:45:26,published,public,0.6824
V00008395,C000242,CAT04,知识内容008395,140,2026-08-08 15:33:55,published,public,0.4942
V00008396,C001464,CAT01,搞笑内容008396,162,2026-08-08 19:03:26,published,public,0.6839
V00008397,C000785,CAT05,体育内容008397,167,2026-04-08 09:30:40,published,public,0.6476
V00008398,C000739,CAT09,时尚内容008398,142,2026-06-18 03:48:48,published,public,0.7604
V00008399,C001471,CAT08,旅行内容008399,11,2026-07-03 16:20:25,published,public,0.8727
V00008400,C000876,CAT11,科技内容008400,109,2026-08-16 15:35:43,published,public,0.7919
V00008401,C000426,CAT10,亲子内容008401,177,2026-03-27 19:41:02,published,public,0.7076
V00008402,C000920,CAT02,生活内容008402,25,2026-07-06 18:42:11,published,public,0.4386
V00008403,C000091,CAT03,美食内容008403,102,2026-06-21 16:53:55,published,public,0.4322
V00008404,C000434,CAT10,亲子内容008404,21,2026-07-26 05:12:34,published,public,0.9223
V00008405,C000631,CAT09,时尚内容008405,30,2026-01-14 07:58:07,published,public,0.444
V00008406,C000105,CAT08,旅行内容008406,119,2026-07-22 04:15:43,published,public,0.7301
V00008407,C000408,CAT06,游戏内容008407,171,2026-04-25 16:06:31,published,public,0.2119
V00008408,C001661,CAT05,体育内容008408,27,2026-08-21 12:54:15,published,public,0.4958
V00008409,C001355,CAT02,生活内容008409,48,2026-05-28 14:35:30,published,public,0.7712
V00008410,C001339,CAT12,影视内容008410,21,2026-07-24 08:38:56,published,public,0.6216
V00008411,C001638,CAT03,美食内容008411,49,2026-07-28 00:04:39,published,public,0.7786
V00008412,C001731,CAT03,美食内容008412,70,2026-03-07 04:08:35,published,public,0.58
V00008413,C000253,CAT07,音乐内容008413,111,2026-07-27 09:46:13,published,public,0.3088
V00008414,C000480,CAT01,搞笑内容008414,42,2026-07-28 05:02:25,published,public,0.5987
V00008415,C000626,CAT04,知识内容008415,128,2026-04-04 15:04:12,published,public,0.6011
V00008416,C001258,CAT01,搞笑内容008416,121,2026-05-18 22:05:08,published,public,0.7506
V00008417,C000829,CAT10,亲子内容008417,48,2026-08-18 07:46:45,published,public,0.758
V00008418,C000279,CAT12,影视内容008418,90,2026-03-17 22:21:52,published,public,0.4922
V00008419,C000119,CAT07,音乐内容008419,159,2026-01-27 10:07:03,published,public,0.6311
V00008420,C000522,CAT05,体育内容008420,25,2026-01-08 14:05:11,published,public,0.5855
V00008421,C001707,CAT02,生活内容008421,11,2026-07-24 09:40:46,published,public,0.6111
V00008422,C000357,CAT12,影视内容008422,95,2026-06-07 23:31:56,published,public,0.5504
V00008423,C001280,CAT06,游戏内容008423,61,2026-08-10 12:29:41,published,public,0.6179
V00008424,C001557,CAT10,亲子内容008424,55,2026-08-05 22:05:09,published,public,0.3072
V00008425,C001519,CAT10,亲子内容008425,74,2026-06-18 12:16:01,published,public,0.6533
V00008426,C000211,CAT10,亲子内容008426,91,2026-08-23 12:38:38,published,public,0.8821
V00008427,C001699,CAT02,生活内容008427,164,2026-08-27 18:44:23,published,public,0.5664
V00008428,C001505,CAT11,科技内容008428,66,2026-05-24 09:58:08,published,public,0.4863
V00008429,C001359,CAT10,亲子内容008429,22,2026-04-03 09:58:56,published,public,0.8882
V00008430,C001020,CAT02,生活内容008430,20,2026-08-07 19:50:45,published,public,0.6759
V00008431,C000035,CAT12,影视内容008431,123,2026-03-01 05:11:43,published,public,0.3067
V00008432,C000283,CAT07,音乐内容008432,161,2026-01-06 09:16:39,published,public,0.5241
V00008433,C001432,CAT12,影视内容008433,65,2026-03-29 17:44:11,published,public,0.5484
V00008434,C001628,CAT04,知识内容008434,46,2026-07-27 12:17:23,published,public,0.6296
V00008435,C000074,CAT06,游戏内容008435,81,2026-05-13 16:05:09,published,public,0.3074
V00008436,C001245,CAT02,生活内容008436,165,2026-07-21 09:47:07,published,public,0.5558
V00008437,C000177,CAT04,知识内容008437,87,2026-05-06 20:26:13,published,public,0.5844
V00008438,C001522,CAT06,游戏内容008438,36,2026-02-06 13:12:48,published,public,0.8817
V00008439,C001793,CAT06,游戏内容008439,142,2026-02-07 04:19:05,published,public,0.7628
V00008440,C000856,CAT10,亲子内容008440,152,2026-07-04 14:00:19,published,public,0.8632
V00008441,C000189,CAT07,音乐内容008441,30,2026-03-25 00:46:59,published,public,0.5688
V00008442,C001660,CAT04,知识内容008442,120,2026-07-02 03:09:17,published,public,0.6802
V00008443,C000491,CAT09,时尚内容008443,73,2026-04-20 22:10:52,published,public,0.6454
V00008444,C000142,CAT04,知识内容008444,135,2026-06-05 05:34:46,published,public,0.75
V00008445,C001770,CAT08,旅行内容008445,41,2026-07-22 03:15:07,published,public,0.6897
V00008446,C001385,CAT11,科技内容008446,48,2026-08-02 06:02:19,published,public,0.7468
V00008447,C001429,CAT04,知识内容008447,27,2026-07-05 03:18:46,published,public,0.4945
V00008448,C000438,CAT07,音乐内容008448,156,2026-05-13 04:10:12,published,public,0.6404
V00008449,C000566,CAT03,美食内容008449,129,2026-06-28 13:52:19,published,public,0.4402
V00008450,C000025,CAT04,知识内容008450,108,2026-06-03 06:58:13,published,public,0.6643
V00008451,C000336,CAT12,影视内容008451,179,2026-08-27 07:34:26,published,public,0.541
V00008452,C001317,CAT05,体育内容008452,160,2026-01-30 21:30:42,published,public,0.7206
V00008453,C000797,CAT03,美食内容008453,86,2026-07-15 16:00:22,published,public,0.5871
V00008454,C001315,CAT01,搞笑内容008454,96,2026-03-15 08:11:52,published,public,0.3883
V00008455,C001237,CAT06,游戏内容008455,107,2026-08-02 18:26:19,published,public,0.8183
V00008456,C000398,CAT04,知识内容008456,166,2026-07-19 03:39:56,published,public,0.5704
V00008457,C001084,CAT11,科技内容008457,67,2026-08-15 06:56:24,published,public,0.8487
V00008458,C001162,CAT04,知识内容008458,87,2026-07-19 10:46:57,published,public,0.6798
V00008459,C000841,CAT12,影视内容008459,69,2026-04-02 08:07:40,published,public,0.5788
V00008460,C001584,CAT05,体育内容008460,45,2026-08-19 14:05:54,published,public,0.4265
V00008461,C000338,CAT04,知识内容008461,46,2026-05-09 03:48:58,published,public,0.3832
V00008462,C000186,CAT02,生活内容008462,176,2026-05-21 12:41:31,published,public,0.8468
V00008463,C001281,CAT08,旅行内容008463,68,2026-06-27 21:35:35,published,public,0.7193
V00008464,C000271,CAT08,旅行内容008464,128,2026-04-15 12:20:44,published,public,0.7613
V00008465,C000591,CAT06,游戏内容008465,169,2026-03-04 16:36:15,published,public,0.4143
V00008466,C000450,CAT06,游戏内容008466,171,2026-03-31 05:19:37,published,public,0.5703
V00008467,C001470,CAT05,体育内容008467,80,2026-02-23 13:19:30,published,public,0.5199
V00008468,C000619,CAT05,体育内容008468,21,2026-05-21 16:47:07,published,public,0.652
V00008469,C001100,CAT08,旅行内容008469,40,2026-07-28 18:09:15,published,public,0.869
V00008470,C000691,CAT08,旅行内容008470,69,2026-06-30 08:43:49,published,public,0.688
V00008471,C001415,CAT09,时尚内容008471,120,2026-06-29 13:06:10,published,public,0.6695
V00008472,C001041,CAT01,搞笑内容008472,74,2026-01-24 18:56:13,published,public,0.436
V00008473,C001728,CAT01,搞笑内容008473,136,2026-06-23 18:30:57,published,public,0.3673
V00008474,C000311,CAT10,亲子内容008474,164,2026-03-04 05:38:28,published,public,0.5257
V00008475,C000106,CAT06,游戏内容008475,90,2026-06-04 19:15:29,published,public,0.7016
V00008476,C001456,CAT08,旅行内容008476,23,2026-03-02 19:05:45,published,public,0.368
V00008477,C001454,CAT02,生活内容008477,94,2026-08-17 14:22:02,published,public,0.4231
V00008478,C001647,CAT04,知识内容008478,46,2026-03-11 14:26:14,published,public,0.6187
V00008479,C001225,CAT05,体育内容008479,135,2026-01-02 03:13:46,published,public,0.4325
V00008480,C000623,CAT01,搞笑内容008480,114,2026-04-22 10:32:27,published,public,0.5136
V00008481,C001157,CAT07,音乐内容008481,63,2026-08-10 04:51:27,published,public,0.4864
V00008482,C000185,CAT03,美食内容008482,71,2026-02-15 03:15:27,published,public,0.6753
V00008483,C001787,CAT03,美食内容008483,109,2026-01-23 11:09:52,published,public,0.604
V00008484,C000894,CAT10,亲子内容008484,37,2026-07-25 19:44:44,published,public,0.6447
V00008485,C001236,CAT10,亲子内容008485,120,2026-01-10 10:46:41,published,public,0.9737
V00008486,C001758,CAT09,时尚内容008486,58,2026-01-09 15:05:12,published,public,0.4915
V00008487,C000609,CAT10,亲子内容008487,121,2026-03-24 06:56:30,published,public,0.6968
V00008488,C001098,CAT05,体育内容008488,99,2026-08-12 06:58:49,published,public,0.518
V00008489,C001512,CAT07,音乐内容008489,113,2026-05-27 15:55:37,published,public,0.6271
V00008490,C001007,CAT02,生活内容008490,40,2026-08-24 14:18:51,published,public,0.7317
V00008491,C000486,CAT03,美食内容008491,94,2026-02-06 13:15:48,published,public,0.6879
V00008492,C000007,CAT04,知识内容008492,61,2026-04-16 22:30:01,published,public,0.4366
V00008493,C000540,CAT02,生活内容008493,114,2026-07-10 11:14:48,published,public,0.5094
V00008494,C000322,CAT06,游戏内容008494,18,2026-08-02 04:59:19,published,public,0.3512
V00008495,C001418,CAT11,科技内容008495,68,2026-05-21 22:38:32,published,public,0.6846
V00008496,C000564,CAT12,影视内容008496,179,2026-08-15 07:51:23,published,public,0.5417
V00008497,C000492,CAT11,科技内容008497,93,2026-03-21 19:23:22,published,public,0.6504
V00008498,C001562,CAT12,影视内容008498,17,2026-04-21 15:51:08,published,public,0.3523
V00008499,C001791,CAT01,搞笑内容008499,153,2026-07-05 13:55:22,published,public,0.6166
V00008500,C001592,CAT07,音乐内容008500,66,2026-04-01 00:22:37,published,public,0.4995
V00008501,C000469,CAT07,音乐内容008501,159,2026-06-12 21:50:54,published,public,0.6996
V00008502,C001268,CAT05,体育内容008502,62,2026-07-29 20:58:39,published,public,0.7083
V00008503,C000877,CAT11,科技内容008503,36,2026-07-07 00:49:37,published,public,0.725
V00008504,C000525,CAT07,音乐内容008504,51,2026-07-28 03:58:41,published,public,0.6092
V00008505,C000633,CAT12,影视内容008505,83,2026-07-17 22:36:31,published,public,0.338
V00008506,C001519,CAT10,亲子内容008506,160,2026-08-19 22:02:04,published,public,0.6519
