snapshot_id,user_id,snapshot_date,lifecycle_stage,active_days,days_since_last_active,engagement_score
LCS00006751,U0006751,2026-08-28,沉默用户,11,11,0.11
LCS00006752,U0006752,2026-08-28,活跃用户,12,7,0.5183
LCS00006753,U0006753,2026-08-28,流失用户,5,45,0.2927
LCS00006754,U0006754,2026-08-28,活跃用户,12,3,0.2699
LCS00006755,U0006755,2026-08-28,沉默用户,13,23,0.54
LCS00006756,U0006756,2026-08-28,沉默用户,3,18,0.2324
LCS00006757,U0006757,2026-08-28,流失用户,10,41,0.2624
LCS00006758,U0006758,2026-08-28,活跃用户,11,0,0.3976
LCS00006759,U0006759,2026-08-28,沉默用户,17,8,0.4876
LCS00006760,U0006760,2026-08-28,流失用户,3,41,0.2906
LCS00006761,U0006761,2026-08-28,沉默用户,2,17,0.3147
LCS00006762,U0006762,2026-08-28,活跃用户,7,2,0.1732
LCS00006763,U0006763,2026-08-28,流失用户,8,76,0.4539
LCS00006764,U0006764,2026-08-28,沉默用户,13,10,0.3833
LCS00006765,U0006765,2026-08-28,活跃用户,15,7,0.2177
LCS00006766,U0006766,2026-08-28,沉默用户,2,15,0.1651
LCS00006767,U0006767,2026-08-28,流失用户,3,69,0.1514
LCS00006768,U0006768,2026-08-28,流失用户,3,99,0.511
LCS00006769,U0006769,2026-08-28,流失用户,3,42,0.3178
LCS00006770,U0006770,2026-08-28,沉默用户,3,16,0.3548
LCS00006771,U0006771,2026-08-28,流失用户,3,60,0.1277
LCS00006772,U0006772,2026-08-28,沉默用户,14,8,0.4021
LCS00006773,U0006773,2026-08-28,沉默用户,13,15,0.2614
LCS00006774,U0006774,2026-08-28,流失用户,3,46,0.2001
LCS00006775,U0006775,2026-08-28,活跃用户,3,6,0.2838
LCS00006776,U0006776,2026-08-28,活跃用户,13,0,0.4333
LCS00006777,U0006777,2026-08-28,活跃用户,10,0,0.2641
LCS00006778,U0006778,2026-08-28,活跃用户,13,1,0.5411
LCS00006779,U0006779,2026-08-28,流失用户,1,197,0.3415
LCS00006780,U0006780,2026-08-28,沉默用户,1,8,0.0759
LCS00006781,U0006781,2026-08-28,流失用户,9,37,0.1048
LCS00006782,U0006782,2026-08-28,活跃用户,9,0,0.3365
LCS00006783,U0006783,2026-08-28,活跃用户,11,6,0.4304
LCS00006784,U0006784,2026-08-28,流失用户,4,166,0.4723
LCS00006785,U0006785,2026-08-28,流失用户,2,154,0.2323
LCS00006786,U0006786,2026-08-28,流失用户,7,32,0.2185
LCS00006787,U0006787,2026-08-28,新用户,4,0,0.1884
LCS00006788,U0006788,2026-08-28,流失用户,5,32,0.6488
LCS00006789,U0006789,2026-08-28,流失用户,7,35,0.1261
LCS00006790,U0006790,2026-08-28,活跃用户,13,4,0.4693
LCS00006791,U0006791,2026-08-28,沉默用户,16,11,0.3211
LCS00006792,U0006792,2026-08-28,沉默用户,11,10,0.2989
LCS00006793,U0006793,2026-08-28,新用户,0,0,0.562
LCS00006794,U0006794,2026-08-28,活跃用户,3,1,0.2429
LCS00006795,U0006795,2026-08-28,沉默用户,9,8,0.1577
LCS00006796,U0006796,2026-08-28,流失用户,8,41,0.2905
LCS00006797,U0006797,2026-08-28,流失用户,1,49,0.352
LCS00006798,U0006798,2026-08-28,沉默用户,16,9,0.3518
LCS00006799,U0006799,2026-08-28,活跃用户,14,3,0.3994
LCS00006800,U0006800,2026-08-28,活跃用户,16,0,0.2978
LCS00006801,U0006801,2026-08-28,活跃用户,14,0,0.3804
LCS00006802,U0006802,2026-08-28,活跃用户,7,5,0.3957
LCS00006803,U0006803,2026-08-28,沉默用户,7,23,0.3266
LCS00006804,U0006804,2026-08-28,沉默用户,10,12,0.3935
LCS00006805,U0006805,2026-08-28,沉默用户,9,25,0.2481
LCS00006806,U0006806,2026-08-28,沉默用户,12,17,0.2841
LCS00006807,U0006807,2026-08-28,流失用户,3,40,0.2985
LCS00006808,U0006808,2026-08-28,沉默用户,7,29,0.4852
LCS00006809,U0006809,2026-08-28,沉默用户,2,12,0.3185
LCS00006810,U0006810,2026-08-28,沉默用户,15,13,0.2069
LCS00006811,U0006811,2026-08-28,活跃用户,8,0,0.1533
LCS00006812,U0006812,2026-08-28,活跃用户,14,4,0.3195
LCS00006813,U0006813,2026-08-28,新用户,6,0,0.5265
LCS00006814,U0006814,2026-08-28,流失用户,2,187,0.3052
LCS00006815,U0006815,2026-08-28,沉默用户,8,12,0.3926
LCS00006816,U0006816,2026-08-28,活跃用户,14,7,0.3015
LCS00006817,U0006817,2026-08-28,流失用户,1,103,0.426
LCS00006818,U0006818,2026-08-28,流失用户,3,31,0.3546
LCS00006819,U0006819,2026-08-28,流失用户,4,110,0.3987
LCS00006820,U0006820,2026-08-28,活跃用户,14,6,0.1935
LCS00006821,U0006821,2026-08-28,流失用户,4,66,0.4944
LCS00006822,U0006822,2026-08-28,流失用户,1,116,0.4441
LCS00006823,U0006823,2026-08-28,活跃用户,16,2,0.5582
LCS00006824,U0006824,2026-08-28,流失用户,9,32,0.2112
LCS00006825,U0006825,2026-08-28,活跃用户,9,5,0.2056
LCS00006826,U0006826,2026-08-28,流失用户,10,33,0.3171
LCS00006827,U0006827,2026-08-28,活跃用户,8,0,0.2245
LCS00006828,U0006828,2026-08-28,活跃用户,9,1,0.368
LCS00006829,U0006829,2026-08-28,流失用户,6,49,0.0977
LCS00006830,U0006830,2026-08-28,活跃用户,7,3,0.428
LCS00006831,U0006831,2026-08-28,沉默用户,4,10,0.1433
LCS00006832,U0006832,2026-08-28,活跃用户,2,0,0.4587
LCS00006833,U0006833,2026-08-28,活跃用户,1,4,0.088
LCS00006834,U0006834,2026-08-28,流失用户,5,90,0.5813
LCS00006835,U0006835,2026-08-28,沉默用户,16,12,0.3878
LCS00006836,U0006836,2026-08-28,活跃用户,10,0,0.5232
LCS00006837,U0006837,2026-08-28,流失用户,1,43,0.2008
LCS00006838,U0006838,2026-08-28,新用户,0,0,0.4621
LCS00006839,U0006839,2026-08-28,沉默用户,13,8,0.2748
LCS00006840,U0006840,2026-08-28,流失用户,4,162,0.2902
LCS00006841,U0006841,2026-08-28,沉默用户,2,28,0.3878
LCS00006842,U0006842,2026-08-28,活跃用户,6,2,0.2875
LCS00006843,U0006843,2026-08-28,活跃用户,13,0,0.261
LCS00006844,U0006844,2026-08-28,流失用户,1,72,0.0921
LCS00006845,U0006845,2026-08-28,沉默用户,15,12,0.4502
LCS00006846,U0006846,2026-08-28,流失用户,11,79,0.737
LCS00006847,U0006847,2026-08-28,流失用户,3,93,0.2388
LCS00006848,U0006848,2026-08-28,流失用户,9,46,0.5138
LCS00006849,U0006849,2026-08-28,沉默用户,9,12,0.4778
LCS00006850,U0006850,2026-08-28,新用户,3,0,0.3681
LCS00006851,U0006851,2026-08-28,沉默用户,4,28,0.4034
LCS00006852,U0006852,2026-08-28,流失用户,4,48,0.3551
LCS00006853,U0006853,2026-08-28,活跃用户,4,7,0.2078
LCS00006854,U0006854,2026-08-28,活跃用户,9,3,0.2544
LCS00006855,U0006855,2026-08-28,活跃用户,11,0,0.2949
LCS00006856,U0006856,2026-08-28,沉默用户,13,24,0.2636
LCS00006857,U0006857,2026-08-28,新用户,4,0,0.2765
LCS00006858,U0006858,2026-08-28,沉默用户,7,10,0.2863
LCS00006859,U0006859,2026-08-28,流失用户,4,118,0.173
LCS00006860,U0006860,2026-08-28,活跃用户,5,3,0.4305
LCS00006861,U0006861,2026-08-28,活跃用户,13,1,0.3198
LCS00006862,U0006862,2026-08-28,活跃用户,10,0,0.277
LCS00006863,U0006863,2026-08-28,流失用户,2,127,0.0831
LCS00006864,U0006864,2026-08-28,沉默用户,11,21,0.4146
LCS00006865,U0006865,2026-08-28,活跃用户,14,2,0.4886
LCS00006866,U0006866,2026-08-28,流失用户,0,190,0.05
LCS00006867,U0006867,2026-08-28,新用户,0,0,0.4077
LCS00006868,U0006868,2026-08-28,沉默用户,3,8,0.2369
LCS00006869,U0006869,2026-08-28,流失用户,2,127,0.2502
LCS00006870,U0006870,2026-08-28,流失用户,2,92,0.205
LCS00006871,U0006871,2026-08-28,活跃用户,11,6,0.2942
LCS00006872,U0006872,2026-08-28,活跃用户,3,1,0.5225
LCS00006873,U0006873,2026-08-28,活跃用户,18,6,0.5028
LCS00006874,U0006874,2026-08-28,流失用户,16,38,0.3897
LCS00006875,U0006875,2026-08-28,沉默用户,4,10,0.3113
LCS00006876,U0006876,2026-08-28,新用户,5,0,0.2966
LCS00006877,U0006877,2026-08-28,流失用户,5,149,0.3288
LCS00006878,U0006878,2026-08-28,新用户,2,2,0.5171
LCS00006879,U0006879,2026-08-28,流失用户,6,54,0.2616
LCS00006880,U0006880,2026-08-28,沉默用户,5,23,0.5423
LCS00006881,U0006881,2026-08-28,活跃用户,15,0,0.5083
LCS00006882,U0006882,2026-08-28,活跃用户,1,1,0.2376
LCS00006883,U0006883,2026-08-28,流失用户,3,35,0.307
LCS00006884,U0006884,2026-08-28,沉默用户,3,16,0.5993
LCS00006885,U0006885,2026-08-28,流失用户,5,33,0.434
LCS00006886,U0006886,2026-08-28,活跃用户,1,0,0.3393
LCS00006887,U0006887,2026-08-28,流失用户,4,61,0.2299
LCS00006888,U0006888,2026-08-28,沉默用户,14,11,0.3625
LCS00006889,U0006889,2026-08-28,活跃用户,14,1,0.3356
LCS00006890,U0006890,2026-08-28,流失用户,4,77,0.3189
LCS00006891,U0006891,2026-08-28,新用户,3,1,0.4727
LCS00006892,U0006892,2026-08-28,活跃用户,6,0,0.1996
LCS00006893,U0006893,2026-08-28,流失用户,1,110,0.1633
LCS00006894,U0006894,2026-08-28,活跃用户,3,1,0.2736
LCS00006895,U0006895,2026-08-28,活跃用户,9,5,0.2656
LCS00006896,U0006896,2026-08-28,流失用户,2,55,0.437
LCS00006897,U0006897,2026-08-28,流失用户,3,41,0.3601
LCS00006898,U0006898,2026-08-28,活跃用户,16,3,0.3331
LCS00006899,U0006899,2026-08-28,活跃用户,16,4,0.3485
LCS00006900,U0006900,2026-08-28,新用户,3,2,0.2614
LCS00006901,U0006901,2026-08-28,流失用户,11,54,0.4377
LCS00006902,U0006902,2026-08-28,活跃用户,9,1,0.1828
LCS00006903,U0006903,2026-08-28,沉默用户,2,16,0.4519
LCS00006904,U0006904,2026-08-28,流失用户,4,159,0.5033
LCS00006905,U0006905,2026-08-28,新用户,5,0,0.3451
LCS00006906,U0006906,2026-08-28,流失用户,2,173,0.4687
LCS00006907,U0006907,2026-08-28,活跃用户,9,2,0.4432
LCS00006908,U0006908,2026-08-28,沉默用户,2,16,0.303
LCS00006909,U0006909,2026-08-28,沉默用户,14,16,0.4099
LCS00006910,U0006910,2026-08-28,沉默用户,8,8,0.2437
LCS00006911,U0006911,2026-08-28,活跃用户,9,4,0.1231
LCS00006912,U0006912,2026-08-28,活跃用户,8,3,0.3945
LCS00006913,U0006913,2026-08-28,流失用户,0,44,0.263
LCS00006914,U0006914,2026-08-28,活跃用户,3,1,0.367
LCS00006915,U0006915,2026-08-28,流失用户,2,50,0.3008
LCS00006916,U0006916,2026-08-28,沉默用户,5,8,0.2992
LCS00006917,U0006917,2026-08-28,沉默用户,12,12,0.2156
LCS00006918,U0006918,2026-08-28,沉默用户,12,15,0.3172
LCS00006919,U0006919,2026-08-28,沉默用户,14,11,0.1939
LCS00006920,U0006920,2026-08-28,活跃用户,3,1,0.3724
LCS00006921,U0006921,2026-08-28,沉默用户,3,18,0.3658
LCS00006922,U0006922,2026-08-28,活跃用户,3,6,0.4078
LCS00006923,U0006923,2026-08-28,活跃用户,8,2,0.5371
LCS00006924,U0006924,2026-08-28,活跃用户,7,1,0.2628
LCS00006925,U0006925,2026-08-28,活跃用户,7,5,0.2354
LCS00006926,U0006926,2026-08-28,流失用户,4,66,0.4758
LCS00006927,U0006927,2026-08-28,沉默用户,3,19,0.2403
LCS00006928,U0006928,2026-08-28,沉默用户,11,16,0.05
LCS00006929,U0006929,2026-08-28,沉默用户,13,14,0.2657
LCS00006930,U0006930,2026-08-28,流失用户,8,47,0.2096
LCS00006931,U0006931,2026-08-28,活跃用户,3,0,0.1463
LCS00006932,U0006932,2026-08-28,流失用户,7,72,0.5381
LCS00006933,U0006933,2026-08-28,流失用户,4,57,0.2759
LCS00006934,U0006934,2026-08-28,沉默用户,3,8,0.2987
LCS00006935,U0006935,2026-08-28,流失用户,4,49,0.5272
LCS00006936,U0006936,2026-08-28,流失用户,5,53,0.4846
LCS00006937,U0006937,2026-08-28,流失用户,3,102,0.2762
LCS00006938,U0006938,2026-08-28,活跃用户,14,3,0.3735
LCS00006939,U0006939,2026-08-28,沉默用户,11,14,0.2515
LCS00006940,U0006940,2026-08-28,活跃用户,12,4,0.5152
LCS00006941,U0006941,2026-08-28,流失用户,6,49,0.2906
LCS00006942,U0006942,2026-08-28,活跃用户,5,0,0.5546
LCS00006943,U0006943,2026-08-28,流失用户,7,32,0.1976
LCS00006944,U0006944,2026-08-28,活跃用户,3,2,0.3147
LCS00006945,U0006945,2026-08-28,流失用户,6,58,0.4269
LCS00006946,U0006946,2026-08-28,流失用户,5,44,0.4378
LCS00006947,U0006947,2026-08-28,活跃用户,6,6,0.1449
LCS00006948,U0006948,2026-08-28,活跃用户,13,1,0.4458
LCS00006949,U0006949,2026-08-28,活跃用户,12,2,0.4049
LCS00006950,U0006950,2026-08-28,流失用户,6,61,0.4211
LCS00006951,U0006951,2026-08-28,活跃用户,2,1,0.2184
LCS00006952,U0006952,2026-08-28,沉默用户,15,18,0.3483
LCS00006953,U0006953,2026-08-28,新用户,3,0,0.152
LCS00006954,U0006954,2026-08-28,流失用户,5,45,0.4036
LCS00006955,U0006955,2026-08-28,沉默用户,6,16,0.2426
LCS00006956,U0006956,2026-08-28,沉默用户,9,19,0.4176
LCS00006957,U0006957,2026-08-28,沉默用户,4,20,0.3586
LCS00006958,U0006958,2026-08-28,活跃用户,13,1,0.2629
LCS00006959,U0006959,2026-08-28,活跃用户,14,0,0.5379
LCS00006960,U0006960,2026-08-28,流失用户,4,45,0.2511
LCS00006961,U0006961,2026-08-28,活跃用户,2,3,0.235
LCS00006962,U0006962,2026-08-28,活跃用户,13,3,0.4834
LCS00006963,U0006963,2026-08-28,活跃用户,5,5,0.4361
LCS00006964,U0006964,2026-08-28,沉默用户,13,21,0.4562
LCS00006965,U0006965,2026-08-28,沉默用户,11,8,0.4627
LCS00006966,U0006966,2026-08-28,活跃用户,14,0,0.1925
LCS00006967,U0006967,2026-08-28,活跃用户,6,6,0.4431
LCS00006968,U0006968,2026-08-28,新用户,3,2,0.2748
LCS00006969,U0006969,2026-08-28,沉默用户,7,21,0.246
LCS00006970,U0006970,2026-08-28,活跃用户,3,1,0.0764
LCS00006971,U0006971,2026-08-28,活跃用户,3,2,0.2936
LCS00006972,U0006972,2026-08-28,沉默用户,9,10,0.1984
LCS00006973,U0006973,2026-08-28,沉默用户,3,18,0.1297
LCS00006974,U0006974,2026-08-28,沉默用户,12,11,0.3402
LCS00006975,U0006975,2026-08-28,流失用户,13,47,0.6149
LCS00006976,U0006976,2026-08-28,沉默用户,8,24,0.4104
LCS00006977,U0006977,2026-08-28,新用户,4,0,0.3514
LCS00006978,U0006978,2026-08-28,沉默用户,7,12,0.3672
LCS00006979,U0006979,2026-08-28,活跃用户,8,4,0.4184
LCS00006980,U0006980,2026-08-28,沉默用户,7,12,0.2532
LCS00006981,U0006981,2026-08-28,沉默用户,12,11,0.4262
LCS00006982,U0006982,2026-08-28,沉默用户,6,9,0.2395
LCS00006983,U0006983,2026-08-28,活跃用户,14,0,0.3456
LCS00006984,U0006984,2026-08-28,活跃用户,15,1,0.4694
LCS00006985,U0006985,2026-08-28,流失用户,1,121,0.4475
LCS00006986,U0006986,2026-08-28,沉默用户,7,11,0.186
LCS00006987,U0006987,2026-08-28,活跃用户,2,6,0.2083
LCS00006988,U0006988,2026-08-28,流失用户,3,179,0.3096
LCS00006989,U0006989,2026-08-28,流失用户,5,71,0.3942
LCS00006990,U0006990,2026-08-28,活跃用户,9,1,0.3073
LCS00006991,U0006991,2026-08-28,活跃用户,5,1,0.5138
LCS00006992,U0006992,2026-08-28,活跃用户,4,0,0.3609
LCS00006993,U0006993,2026-08-28,流失用户,9,36,0.2332
LCS00006994,U0006994,2026-08-28,活跃用户,5,5,0.2831
LCS00006995,U0006995,2026-08-28,沉默用户,11,28,0.4025
LCS00006996,U0006996,2026-08-28,沉默用户,4,13,0.3693
LCS00006997,U0006997,2026-08-28,沉默用户,10,19,0.2785
LCS00006998,U0006998,2026-08-28,流失用户,2,50,0.1449
LCS00006999,U0006999,2026-08-28,流失用户,5,40,0.3799
LCS00007000,U0007000,2026-08-28,流失用户,3,31,0.3325
LCS00007001,U0007001,2026-08-28,沉默用户,3,18,0.1817
LCS00007002,U0007002,2026-08-28,活跃用户,6,1,0.3925
LCS00007003,U0007003,2026-08-28,活跃用户,5,3,0.3265
LCS00007004,U0007004,2026-08-28,沉默用户,12,17,0.3992
LCS00007005,U0007005,2026-08-28,活跃用户,11,0,0.1879
LCS00007006,U0007006,2026-08-28,活跃用户,15,1,0.5235
LCS00007007,U0007007,2026-08-28,沉默用户,14,18,0.5035
LCS00007008,U0007008,2026-08-28,活跃用户,3,4,0.1166
LCS00007009,U0007009,2026-08-28,活跃用户,7,1,0.559
LCS00007010,U0007010,2026-08-28,活跃用户,9,4,0.2361
LCS00007011,U0007011,2026-08-28,流失用户,3,36,0.3806
LCS00007012,U0007012,2026-08-28,沉默用户,13,20,0.5002
LCS00007013,U0007013,2026-08-28,沉默用户,7,13,0.4782
LCS00007014,U0007014,2026-08-28,沉默用户,11,9,0.277
LCS00007015,U0007015,2026-08-28,流失用户,3,55,0.357
LCS00007016,U0007016,2026-08-28,流失用户,6,31,0.5141
LCS00007017,U0007017,2026-08-28,活跃用户,16,4,0.3344
LCS00007018,U0007018,2026-08-28,活跃用户,12,0,0.2383
LCS00007019,U0007019,2026-08-28,活跃用户,2,2,0.1044
LCS00007020,U0007020,2026-08-28,流失用户,3,109,0.1601
LCS00007021,U0007021,2026-08-28,沉默用户,6,16,0.2518
LCS00007022,U0007022,2026-08-28,流失用户,8,82,0.2053
LCS00007023,U0007023,2026-08-28,流失用户,4,43,0.4052
LCS00007024,U0007024,2026-08-28,流失用户,0,150,0.0698
LCS00007025,U0007025,2026-08-28,沉默用户,17,8,0.5438
LCS00007026,U0007026,2026-08-28,活跃用户,13,1,0.2779
LCS00007027,U0007027,2026-08-28,沉默用户,6,19,0.2846
LCS00007028,U0007028,2026-08-28,活跃用户,10,7,0.4553
LCS00007029,U0007029,2026-08-28,活跃用户,15,1,0.3434
LCS00007030,U0007030,2026-08-28,活跃用户,5,1,0.241
LCS00007031,U0007031,2026-08-28,沉默用户,9,25,0.4002
LCS00007032,U0007032,2026-08-28,新用户,2,0,0.09
LCS00007033,U0007033,2026-08-28,活跃用户,11,0,0.5114
LCS00007034,U0007034,2026-08-28,活跃用户,8,5,0.3447
LCS00007035,U0007035,2026-08-28,沉默用户,3,12,0.0863
LCS00007036,U0007036,2026-08-28,沉默用户,12,19,0.3282
LCS00007037,U0007037,2026-08-28,活跃用户,15,7,0.3074
LCS00007038,U0007038,2026-08-28,活跃用户,9,1,0.42
LCS00007039,U0007039,2026-08-28,沉默用户,8,13,0.3167
LCS00007040,U0007040,2026-08-28,活跃用户,14,3,0.3177
LCS00007041,U0007041,2026-08-28,流失用户,5,40,0.4634
LCS00007042,U0007042,2026-08-28,活跃用户,10,2,0.2025
LCS00007043,U0007043,2026-08-28,沉默用户,7,14,0.2209
LCS00007044,U0007044,2026-08-28,流失用户,2,112,0.3805
LCS00007045,U0007045,2026-08-28,活跃用户,11,1,0.1322
LCS00007046,U0007046,2026-08-28,活跃用户,13,4,0.0583
LCS00007047,U0007047,2026-08-28,沉默用户,7,24,0.3902
LCS00007048,U0007048,2026-08-28,流失用户,1,88,0.1443
LCS00007049,U0007049,2026-08-28,沉默用户,11,18,0.3395
LCS00007050,U0007050,2026-08-28,流失用户,5,51,0.6132
LCS00007051,U0007051,2026-08-28,流失用户,6,42,0.1594
LCS00007052,U0007052,2026-08-28,新用户,2,0,0.0532
LCS00007053,U0007053,2026-08-28,活跃用户,12,2,0.1538
LCS00007054,U0007054,2026-08-28,活跃用户,7,0,0.0785
LCS00007055,U0007055,2026-08-28,活跃用户,10,0,0.3613
LCS00007056,U0007056,2026-08-28,沉默用户,9,27,0.3191
LCS00007057,U0007057,2026-08-28,沉默用户,6,21,0.1612
LCS00007058,U0007058,2026-08-28,流失用户,3,69,0.4537
LCS00007059,U0007059,2026-08-28,沉默用户,4,17,0.4072
LCS00007060,U0007060,2026-08-28,活跃用户,5,3,0.1945
LCS00007061,U0007061,2026-08-28,流失用户,1,150,0.2365
LCS00007062,U0007062,2026-08-28,流失用户,0,93,0.13
LCS00007063,U0007063,2026-08-28,沉默用户,10,13,0.2128
LCS00007064,U0007064,2026-08-28,流失用户,6,47,0.244
LCS00007065,U0007065,2026-08-28,流失用户,1,64,0.148
LCS00007066,U0007066,2026-08-28,活跃用户,10,0,0.4625
LCS00007067,U0007067,2026-08-28,流失用户,1,78,0.4242
LCS00007068,U0007068,2026-08-28,流失用户,5,46,0.2675
LCS00007069,U0007069,2026-08-28,流失用户,2,82,0.1999
LCS00007070,U0007070,2026-08-28,活跃用户,12,0,0.3873
LCS00007071,U0007071,2026-08-28,流失用户,2,171,0.1805
LCS00007072,U0007072,2026-08-28,沉默用户,5,17,0.1896
LCS00007073,U0007073,2026-08-28,流失用户,8,44,0.05
LCS00007074,U0007074,2026-08-28,流失用户,9,55,0.3952
LCS00007075,U0007075,2026-08-28,沉默用户,11,28,0.5152
LCS00007076,U0007076,2026-08-28,活跃用户,14,6,0.4459
LCS00007077,U0007077,2026-08-28,沉默用户,4,30,0.2944
LCS00007078,U0007078,2026-08-28,沉默用户,5,10,0.5651
LCS00007079,U0007079,2026-08-28,新用户,0,0,0.4786
LCS00007080,U0007080,2026-08-28,活跃用户,13,0,0.7031
LCS00007081,U0007081,2026-08-28,沉默用户,12,8,0.0874
LCS00007082,U0007082,2026-08-28,沉默用户,3,21,0.3999
LCS00007083,U0007083,2026-08-28,流失用户,5,59,0.4683
LCS00007084,U0007084,2026-08-28,沉默用户,6,11,0.4522
LCS00007085,U0007085,2026-08-28,流失用户,3,34,0.3484
LCS00007086,U0007086,2026-08-28,流失用户,0,219,0.1775
LCS00007087,U0007087,2026-08-28,活跃用户,10,0,0.3292
LCS00007088,U0007088,2026-08-28,活跃用户,10,2,0.3798
LCS00007089,U0007089,2026-08-28,活跃用户,14,5,0.3653
LCS00007090,U0007090,2026-08-28,沉默用户,13,12,0.1636
LCS00007091,U0007091,2026-08-28,沉默用户,3,8,0.2335
LCS00007092,U0007092,2026-08-28,活跃用户,13,1,0.3165
LCS00007093,U0007093,2026-08-28,流失用户,3,96,0.3769
LCS00007094,U0007094,2026-08-28,活跃用户,9,3,0.4831
LCS00007095,U0007095,2026-08-28,沉默用户,5,9,0.4617
LCS00007096,U0007096,2026-08-28,流失用户,4,107,0.1767
LCS00007097,U0007097,2026-08-28,沉默用户,5,12,0.3532
LCS00007098,U0007098,2026-08-28,流失用户,5,67,0.437
LCS00007099,U0007099,2026-08-28,活跃用户,16,7,0.3792
LCS00007100,U0007100,2026-08-28,新用户,0,0,0.224
LCS00007101,U0007101,2026-08-28,活跃用户,3,6,0.3026
LCS00007102,U0007102,2026-08-28,流失用户,3,94,0.3387
LCS00007103,U0007103,2026-08-28,活跃用户,17,3,0.2316
LCS00007104,U0007104,2026-08-28,活跃用户,15,0,0.4565
LCS00007105,U0007105,2026-08-28,沉默用户,15,11,0.1655
LCS00007106,U0007106,2026-08-28,沉默用户,5,15,0.5672
LCS00007107,U0007107,2026-08-28,活跃用户,5,0,0.1492
LCS00007108,U0007108,2026-08-28,沉默用户,6,8,0.1575
LCS00007109,U0007109,2026-08-28,活跃用户,16,4,0.4877
LCS00007110,U0007110,2026-08-28,沉默用户,3,16,0.2565
LCS00007111,U0007111,2026-08-28,新用户,2,1,0.2516
LCS00007112,U0007112,2026-08-28,沉默用户,16,10,0.5815
LCS00007113,U0007113,2026-08-28,活跃用户,6,1,0.3433
LCS00007114,U0007114,2026-08-28,流失用户,7,65,0.4558
LCS00007115,U0007115,2026-08-28,新用户,6,0,0.404
LCS00007116,U0007116,2026-08-28,流失用户,2,63,0.1379
LCS00007117,U0007117,2026-08-28,活跃用户,8,7,0.4879
LCS00007118,U0007118,2026-08-28,沉默用户,7,17,0.2547
LCS00007119,U0007119,2026-08-28,沉默用户,6,29,0.3047
LCS00007120,U0007120,2026-08-28,活跃用户,5,7,0.299
LCS00007121,U0007121,2026-08-28,活跃用户,14,2,0.374
LCS00007122,U0007122,2026-08-28,活跃用户,10,7,0.2823
LCS00007123,U0007123,2026-08-28,活跃用户,14,0,0.2941
LCS00007124,U0007124,2026-08-28,沉默用户,3,25,0.3069
LCS00007125,U0007125,2026-08-28,沉默用户,10,13,0.2078
LCS00007126,U0007126,2026-08-28,沉默用户,5,13,0.2829
LCS00007127,U0007127,2026-08-28,沉默用户,1,30,0.4241
LCS00007128,U0007128,2026-08-28,活跃用户,5,0,0.4069
