content_metric_id,metric_date,content_id,impressions,play_count,watch_seconds,interaction_count,play_rate,completion_rate
CM00005497,2026-08-03,V00014170,7,1,37,0,0.1429,1.0
CM00005498,2026-05-24,V00004497,13,1,65,1,0.0769,0.7386
CM00005499,2026-08-08,V00002714,10,5,606,1,0.5,0.7623
CM00005500,2026-04-03,V00006557,15,7,573,2,0.4667,0.7309
CM00005501,2026-08-03,V00011162,4,2,207,0,0.5,0.7841
CM00005502,2026-07-08,V00012055,11,3,258,0,0.2727,0.835
CM00005503,2026-05-14,V00011885,7,4,55,0,0.5714,0.625
CM00005504,2026-06-22,V00006642,4,1,19,0,0.25,0.1583
CM00005505,2026-06-06,V00005648,7,1,4,0,0.1429,0.3077
CM00005506,2026-01-24,V00005712,13,6,522,1,0.4615,0.5541
CM00005507,2026-05-05,V00011063,7,2,91,1,0.2857,0.2844
CM00005508,2026-05-30,V00003468,10,2,66,0,0.2,0.6471
CM00005509,2026-07-04,V00012012,8,3,147,0,0.375,0.392
CM00005510,2026-01-27,V00005308,9,5,244,1,0.5556,0.4784
CM00005511,2026-01-24,V00010362,12,4,385,0,0.3333,0.6875
CM00005512,2026-05-14,V00006421,19,4,191,0,0.2105,0.5552
CM00005513,2026-08-24,V00006452,13,3,25,1,0.2308,0.4167
CM00005514,2026-02-02,V00012197,12,4,177,0,0.3333,0.5268
CM00005515,2026-06-24,V00014439,15,6,412,1,0.4,0.6603
CM00005516,2026-06-10,V00004128,9,1,67,0,0.1111,0.7444
CM00005517,2026-03-28,V00006196,9,4,155,1,0.4444,0.4844
CM00005518,2026-06-25,V00007207,7,4,577,0,0.5714,0.885
CM00005519,2026-05-06,V00011015,5,2,334,1,0.4,0.9824
CM00005520,2026-08-02,V00001280,7,2,235,0,0.2857,0.6831
CM00005521,2026-03-12,V00005481,11,2,95,0,0.1818,0.6884
CM00005522,2026-07-19,V00013005,11,3,167,1,0.2727,0.6117
CM00005523,2026-03-24,V00008822,6,0,0,0,0.0,0.0
CM00005524,2026-08-24,V00000802,7,5,231,1,0.7143,0.6417
CM00005525,2026-02-09,V00012029,11,5,372,0,0.4545,0.62
CM00005526,2026-07-23,V00001134,10,4,78,0,0.4,0.2566
CM00005527,2026-04-13,V00003495,13,6,232,0,0.4615,0.703
CM00005528,2026-04-26,V00006430,7,2,11,0,0.2857,0.6111
CM00005529,2026-04-15,V00011469,10,4,131,1,0.4,0.3853
CM00005530,2026-04-04,V00007998,6,0,0,0,0.0,0.0
CM00005531,2026-01-04,V00004456,9,5,701,1,0.5556,0.7832
CM00005532,2026-01-12,V00000860,6,1,142,0,0.1667,0.7889
CM00005533,2026-02-09,V00006485,11,7,45,0,0.6364,0.6429
CM00005534,2026-07-25,V00012466,16,4,133,0,0.25,0.3428
CM00005535,2026-06-13,V00013518,7,3,226,0,0.4286,0.6975
CM00005536,2026-05-23,V00007083,7,2,201,0,0.2857,0.6242
CM00005537,2026-06-03,V00013757,12,4,52,0,0.3333,0.2549
CM00005538,2026-01-24,V00001431,8,2,120,0,0.25,0.3509
CM00005539,2026-08-27,V00012398,10,2,137,1,0.2,0.387
CM00005540,2026-02-02,V00000963,8,3,108,0,0.375,1.0
CM00005541,2026-08-21,V00005779,7,3,45,0,0.4286,0.7143
CM00005542,2026-03-14,V00012321,11,6,548,0,0.5455,0.6049
CM00005543,2026-07-19,V00002629,5,1,51,0,0.2,0.4722
CM00005544,2026-05-29,V00001611,7,2,192,0,0.2857,0.6076
CM00005545,2026-08-12,V00001198,9,3,55,1,0.3333,0.8333
CM00005546,2026-04-30,V00013363,10,3,212,0,0.3,0.6861
CM00005547,2026-02-04,V00013669,7,1,97,0,0.1429,1.0
CM00005548,2026-02-24,V00009713,6,1,18,0,0.1667,0.375
CM00005549,2026-05-12,V00006945,12,5,283,0,0.4167,0.4797
CM00005550,2026-07-29,V00010192,16,9,611,2,0.5625,0.7987
CM00005551,2026-08-03,V00005021,6,2,54,0,0.3333,1.0
CM00005552,2026-08-17,V00002443,10,2,2,0,0.2,0.0175
CM00005553,2026-06-22,V00005106,9,4,409,0,0.4444,0.6554
CM00005554,2026-07-23,V00007185,16,5,555,0,0.3125,0.75
CM00005555,2026-07-03,V00002318,11,2,158,0,0.1818,0.8587
CM00005556,2026-06-07,V00011960,10,3,20,0,0.3,0.4167
CM00005557,2026-08-27,V00012554,4,1,14,0,0.25,0.875
CM00005558,2026-07-28,V00003481,7,2,169,0,0.2857,0.5184
CM00005559,2026-01-01,V00003851,12,5,141,1,0.4167,0.4406
CM00005560,2026-04-28,V00014158,10,3,13,0,0.3,0.3939
CM00005561,2026-08-25,V00005710,9,3,40,3,0.3333,0.6667
CM00005562,2026-08-16,V00010909,8,1,91,0,0.125,0.6791
CM00005563,2026-07-03,V00001920,8,2,69,0,0.25,0.5476
CM00005564,2026-08-25,V00002116,13,6,507,0,0.4615,0.5633
CM00005565,2026-07-16,V00011648,17,4,194,0,0.2353,0.6554
CM00005566,2026-06-29,V00004198,10,3,86,0,0.3,0.3295
CM00005567,2026-04-16,V00013634,11,9,169,0,0.8182,0.4173
CM00005568,2026-05-19,V00002861,11,4,225,0,0.3636,0.632
CM00005569,2026-08-26,V00009097,10,5,403,1,0.5,0.5234
CM00005570,2026-07-25,V00008630,9,4,246,1,0.4444,0.41
CM00005571,2026-08-27,V00004406,8,3,141,0,0.375,0.2686
CM00005572,2026-05-11,V00014452,9,2,92,1,0.2222,0.2738
CM00005573,2026-03-20,V00010312,11,5,566,2,0.4545,0.6543
CM00005574,2026-06-19,V00005011,5,2,18,0,0.4,0.75
CM00005575,2026-06-19,V00010653,4,1,19,0,0.25,0.6333
CM00005576,2026-03-16,V00007409,5,2,2,0,0.4,0.0833
CM00005577,2026-07-31,V00002249,4,1,40,1,0.25,0.241
CM00005578,2026-07-24,V00008421,5,3,18,2,0.6,0.5455
CM00005579,2026-08-19,V00007257,7,1,128,0,0.1429,0.795
CM00005580,2026-06-22,V00002938,5,2,31,0,0.4,0.2719
CM00005581,2026-07-27,V00010668,11,1,3,0,0.0909,0.0226
CM00005582,2026-08-23,V00004934,10,7,241,2,0.7,0.3825
CM00005583,2026-08-25,V00009028,9,3,292,1,0.3333,0.6713
CM00005584,2026-08-24,V00009383,11,4,111,1,0.3636,0.2135
CM00005585,2026-06-07,V00004518,8,2,122,0,0.25,0.6932
CM00005586,2026-04-17,V00012638,12,2,139,1,0.1667,0.615
CM00005587,2026-07-19,V00012530,5,0,0,0,0.0,0.0
CM00005588,2026-02-13,V00013947,16,3,143,0,0.1875,0.7222
CM00005589,2026-02-10,V00002379,9,4,150,1,0.4444,0.7353
CM00005590,2026-06-11,V00010005,7,4,328,0,0.5714,0.4633
CM00005591,2026-02-20,V00005828,9,2,67,0,0.2222,0.2264
CM00005592,2026-03-12,V00011635,12,7,947,0,0.5833,0.8842
CM00005593,2026-01-24,V00013986,8,5,190,1,0.625,0.6333
CM00005594,2026-07-02,V00009878,15,7,755,1,0.4667,0.6959
CM00005595,2026-02-05,V00006286,7,1,43,0,0.1429,0.7679
CM00005596,2026-08-13,V00005598,14,7,268,1,0.5,0.6601
CM00005597,2026-08-21,V00011104,9,2,126,0,0.2222,0.5676
CM00005598,2026-02-01,V00014710,9,3,15,0,0.3333,0.2
CM00005599,2026-02-05,V00002258,12,7,211,1,0.5833,0.5687
CM00005600,2026-07-11,V00010680,8,1,41,0,0.125,0.7455
CM00005601,2026-03-20,V00004107,9,2,86,0,0.2222,0.5811
CM00005602,2026-06-06,V00007642,8,1,81,0,0.125,0.7642
CM00005603,2026-08-18,V00014819,4,1,119,1,0.25,0.6611
CM00005604,2026-07-19,V00012095,8,2,61,0,0.25,0.4766
CM00005605,2026-04-05,V00006589,6,2,104,0,0.3333,0.5652
CM00005606,2026-08-03,V00007375,2,1,14,0,0.5,0.1842
CM00005607,2026-08-16,V00003251,8,0,0,0,0.0,0.0
CM00005608,2026-05-10,V00008245,11,2,14,1,0.1818,0.6364
CM00005609,2026-03-08,V00013555,14,3,111,0,0.2143,0.6271
CM00005610,2026-06-21,V00005123,12,6,242,4,0.5,0.9167
CM00005611,2026-05-30,V00005422,12,5,555,1,0.4167,0.6607
CM00005612,2026-06-12,V00011224,10,3,174,0,0.3,0.3222
CM00005613,2026-04-29,V00001189,11,5,47,3,0.4545,0.5875
CM00005614,2026-07-18,V00005464,10,4,176,0,0.4,0.2914
CM00005615,2026-05-30,V00010631,11,3,74,2,0.2727,0.4568
CM00005616,2026-06-14,V00003894,12,3,72,0,0.25,0.375
CM00005617,2026-01-29,V00007064,10,2,77,0,0.2,0.4873
CM00005618,2026-06-24,V00002257,8,1,34,0,0.125,0.3908
CM00005619,2026-02-26,V00010216,6,2,263,1,0.3333,0.7874
CM00005620,2026-02-05,V00003640,5,1,118,0,0.2,0.8551
CM00005621,2026-03-21,V00012657,14,0,0,0,0.0,0.0
CM00005622,2026-05-27,V00011130,9,2,84,1,0.2222,0.3387
CM00005623,2026-02-04,V00002103,8,2,7,0,0.25,0.0443
CM00005624,2026-05-20,V00002892,13,7,129,0,0.5385,0.4495
CM00005625,2026-05-25,V00007699,8,3,44,1,0.375,0.6111
CM00005626,2026-04-30,V00004663,10,6,490,1,0.6,0.6095
CM00005627,2026-08-02,V00010430,17,6,703,0,0.3529,0.8615
CM00005628,2026-02-10,V00003713,9,2,137,1,0.2222,0.9514
CM00005629,2026-07-09,V00007834,8,2,87,1,0.25,0.4307
CM00005630,2026-08-02,V00012945,10,4,380,0,0.4,0.709
CM00005631,2026-08-12,V00009737,8,3,336,0,0.375,0.6829
CM00005632,2026-01-07,V00014666,11,4,508,1,0.3636,0.7299
CM00005633,2026-06-05,V00001646,6,3,182,0,0.5,0.6523
CM00005634,2026-01-03,V00011059,6,2,203,0,0.3333,0.5867
CM00005635,2026-05-12,V00014346,8,2,117,1,0.25,0.412
CM00005636,2026-07-14,V00010760,12,3,57,2,0.25,0.5758
CM00005637,2026-08-07,V00009158,8,3,91,0,0.375,0.619
CM00005638,2026-06-24,V00004638,8,4,345,1,0.5,0.707
CM00005639,2026-06-28,V00002754,6,1,38,0,0.1667,0.4634
CM00005640,2026-02-28,V00006156,8,0,0,0,0.0,0.0
CM00005641,2026-06-19,V00014708,11,4,261,0,0.3636,0.5826
CM00005642,2026-02-21,V00004657,14,8,50,1,0.5714,0.5682
CM00005643,2026-02-24,V00011201,17,6,425,0,0.3529,0.4002
CM00005644,2026-08-01,V00012078,11,3,179,0,0.2727,0.6704
CM00005645,2026-04-10,V00001300,7,3,37,0,0.4286,0.1326
CM00005646,2026-07-07,V00001940,13,4,43,1,0.3077,0.5119
CM00005647,2026-06-08,V00007542,6,2,57,0,0.3333,0.1875
CM00005648,2026-08-08,V00005764,5,2,19,0,0.4,0.3065
CM00005649,2026-07-11,V00002268,11,8,832,1,0.7273,0.6541
CM00005650,2026-02-20,V00007186,7,4,31,0,0.5714,0.775
CM00005651,2026-06-29,V00004048,7,2,200,0,0.2857,0.6211
CM00005652,2026-06-29,V00000183,9,2,144,0,0.2222,0.7826
CM00005653,2026-07-21,V00004794,12,6,719,0,0.5,0.7832
CM00005654,2026-04-07,V00012054,11,1,9,0,0.0909,0.5294
CM00005655,2026-08-28,V00013825,7,3,132,1,0.4286,0.4356
CM00005656,2026-01-06,V00009096,13,3,22,0,0.2308,0.6111
CM00005657,2026-03-21,V00002702,15,5,287,1,0.3333,0.9111
CM00005658,2026-02-01,V00007050,6,2,145,0,0.3333,0.6416
CM00005659,2026-08-23,V00008085,10,3,121,0,0.3,0.6402
CM00005660,2026-06-23,V00003104,13,5,615,0,0.3846,0.7193
CM00005661,2026-05-19,V00000985,7,1,131,0,0.1429,0.8037
CM00005662,2026-08-18,V00012547,13,3,110,1,0.2308,0.719
CM00005663,2026-07-29,V00005719,7,1,5,1,0.1429,0.0294
CM00005664,2026-06-06,V00005727,4,1,65,0,0.25,0.7471
CM00005665,2026-08-28,V00014664,13,9,974,3,0.6923,0.7675
CM00005666,2026-08-10,V00004673,10,2,74,0,0.2,0.3776
CM00005667,2026-08-05,V00007396,10,3,10,0,0.3,0.4167
CM00005668,2026-05-06,V00006025,4,2,80,1,0.5,0.5797
CM00005669,2026-06-12,V00013956,8,3,46,0,0.375,0.1333
CM00005670,2026-08-14,V00011172,10,5,373,0,0.5,0.6602
CM00005671,2026-04-08,V00002537,11,4,65,1,0.3636,0.65
CM00005672,2026-05-01,V00009725,10,6,488,0,0.6,0.7072
CM00005673,2026-08-25,V00003883,8,6,667,1,0.75,0.6737
CM00005674,2026-08-07,V00009890,7,2,53,2,0.2857,0.5096
CM00005675,2026-08-26,V00009544,9,3,320,0,0.3333,0.5959
CM00005676,2026-05-28,V00001037,6,0,0,0,0.0,0.0
CM00005677,2026-08-23,V00009085,8,3,16,0,0.375,0.3556
CM00005678,2026-08-14,V00009519,8,6,839,0,0.75,0.813
CM00005679,2026-01-28,V00003755,12,4,125,0,0.3333,0.7622
CM00005680,2026-05-21,V00004118,9,3,47,0,0.3333,0.5402
CM00005681,2026-07-10,V00010643,11,3,269,0,0.2727,0.6845
CM00005682,2026-04-18,V00003099,9,5,112,0,0.5556,0.7
CM00005683,2026-03-25,V00004169,15,3,99,0,0.2,0.1908
CM00005684,2026-08-17,V00001485,8,5,108,0,0.625,0.7714
CM00005685,2026-04-06,V00009080,11,4,170,1,0.3636,0.5247
CM00005686,2026-04-27,V00005441,9,1,61,0,0.1111,0.5351
CM00005687,2026-03-21,V00005745,12,0,0,0,0.0,0.0
CM00005688,2026-05-03,V00009319,9,2,70,0,0.2222,0.2273
CM00005689,2026-08-26,V00006916,6,1,99,1,0.1667,0.6781
CM00005690,2026-06-05,V00012287,11,4,301,0,0.3636,0.5574
CM00005691,2026-04-14,V00009678,11,3,181,2,0.2727,0.6418
CM00005692,2026-01-25,V00001483,10,7,737,2,0.7,0.8162
CM00005693,2026-08-21,V00002503,13,5,142,3,0.3846,0.8353
CM00005694,2026-01-26,V00001455,12,4,121,1,0.3333,0.4583
CM00005695,2026-04-07,V00003022,9,3,32,1,0.3333,0.5926
CM00005696,2026-01-02,V00007567,9,2,133,0,0.2222,0.6584
CM00005697,2026-05-25,V00010555,10,6,643,1,0.6,0.734
CM00005698,2026-06-09,V00011873,5,2,340,0,0.4,0.9659
CM00005699,2026-08-28,V00007164,9,3,11,1,0.3333,0.3667
CM00005700,2026-02-16,V00005790,7,2,132,0,0.2857,0.5739
CM00005701,2026-08-19,V00014060,11,4,324,0,0.3636,0.7714
CM00005702,2026-07-08,V00006999,14,5,111,1,0.3571,0.7929
CM00005703,2026-02-07,V00008439,12,4,404,0,0.3333,0.7113
CM00005704,2026-05-01,V00014449,8,0,0,0,0.0,0.0
CM00005705,2026-04-24,V00003138,6,2,208,0,0.3333,0.6582
CM00005706,2026-05-11,V00002782,4,4,115,0,1.0,0.8456
CM00005707,2026-06-27,V00004417,7,4,317,0,0.5714,0.7407
CM00005708,2026-08-03,V00010468,12,7,207,1,0.5833,0.4929
CM00005709,2026-07-27,V00013232,6,4,256,0,0.6667,0.5614
CM00005710,2026-03-29,V00011009,6,3,65,0,0.5,0.3439
CM00005711,2026-02-08,V00012249,8,5,236,0,0.625,0.433
CM00005712,2026-04-10,V00005935,14,5,540,0,0.3571,0.6585
CM00005713,2026-06-09,V00014383,10,5,482,1,0.5,0.5385
CM00005714,2026-03-01,V00008040,9,3,64,0,0.3333,0.8205
CM00005715,2026-07-28,V00001215,9,3,139,0,0.3333,0.724
CM00005716,2026-06-18,V00000700,10,2,218,0,0.2,0.8015
CM00005717,2026-05-11,V00010997,2,0,0,0,0.0,0.0
CM00005718,2026-06-13,V00005996,10,3,123,1,0.3,0.295
CM00005719,2026-03-22,V00000613,8,3,145,0,0.375,0.3333
CM00005720,2026-08-08,V00008173,5,2,111,0,0.4,0.7115
CM00005721,2026-03-08,V00008121,4,2,86,1,0.5,0.6232
CM00005722,2026-08-06,V00001889,6,3,182,0,0.5,0.4242
CM00005723,2026-02-25,V00006554,7,1,73,0,0.1429,0.4078
CM00005724,2026-04-12,V00010825,12,3,103,1,0.25,0.2837
CM00005725,2026-04-16,V00001144,7,4,36,0,0.5714,0.6923
CM00005726,2026-03-12,V00006321,16,7,511,0,0.4375,0.6518
CM00005727,2026-06-08,V00009891,9,5,465,0,0.5556,0.694
CM00005728,2026-04-05,V00001650,12,5,376,0,0.4167,0.4297
CM00005729,2026-05-26,V00003440,13,4,342,0,0.3077,0.5777
CM00005730,2026-08-04,V00006683,10,3,144,0,0.3,0.4444
CM00005731,2026-04-24,V00002072,9,3,53,0,0.3333,0.7067
CM00005732,2026-04-06,V00007802,5,3,78,1,0.6,0.7429
CM00005733,2026-05-01,V00010214,18,7,106,0,0.3889,0.797
CM00005734,2026-08-03,V00010632,7,4,57,0,0.5714,0.7125
CM00005735,2026-07-11,V00005131,17,7,562,1,0.4118,0.5614
CM00005736,2026-08-12,V00014118,13,1,45,0,0.0769,0.5488
CM00005737,2026-07-02,V00002479,7,4,171,0,0.5714,0.5278
CM00005738,2026-08-13,V00001527,8,3,194,0,0.375,0.5527
CM00005739,2026-03-03,V00007578,6,2,117,0,0.3333,0.4179
CM00005740,2026-03-01,V00007228,11,4,80,0,0.3636,0.7143
CM00005741,2026-08-26,V00010811,10,5,649,2,0.5,0.9338
CM00005742,2026-07-27,V00008038,12,2,203,0,0.1667,0.6078
CM00005743,2026-01-09,V00010707,13,3,246,0,0.2308,0.491
CM00005744,2026-04-15,V00000050,6,6,223,1,1.0,0.7743
CM00005745,2026-06-29,V00005101,10,2,116,0,0.2,0.7733
CM00005746,2026-08-10,V00002965,5,0,0,0,0.0,0.0
CM00005747,2026-02-22,V00009411,6,2,56,0,0.3333,0.4516
CM00005748,2026-01-01,V00008842,13,3,336,0,0.2308,0.8682
CM00005749,2026-08-27,V00004355,12,8,570,1,0.6667,0.7125
CM00005750,2026-05-12,V00008740,7,3,140,0,0.4286,0.413
CM00005751,2026-07-06,V00007783,12,1,11,0,0.0833,0.6111
CM00005752,2026-06-13,V00007645,12,3,164,0,0.25,0.5307
CM00005753,2026-06-03,V00012217,9,3,234,0,0.3333,0.7723
CM00005754,2026-01-26,V00014948,16,5,504,0,0.3125,0.63
CM00005755,2026-04-11,V00010479,5,2,141,1,0.4,0.4123
CM00005756,2026-06-20,V00005493,6,2,121,1,0.3333,0.7202
CM00005757,2026-02-25,V00009749,9,1,69,0,0.1111,0.5036
CM00005758,2026-06-28,V00006740,6,2,135,0,0.3333,0.6429
CM00005759,2026-03-13,V00006523,8,4,192,0,0.5,0.3453
CM00005760,2026-04-08,V00011367,12,2,93,0,0.1667,0.5671
CM00005761,2026-05-08,V00002057,8,2,22,0,0.25,0.3056
CM00005762,2026-04-14,V00002303,10,1,56,0,0.1,0.7089
CM00005763,2026-08-27,V00001754,9,2,71,0,0.2222,0.8068
CM00005764,2026-05-28,V00004311,8,1,77,0,0.125,1.0
CM00005765,2026-06-16,V00002382,14,5,343,1,0.3571,0.6352
CM00005766,2026-08-26,V00000008,5,0,0,0,0.0,0.0
CM00005767,2026-04-20,V00009259,10,5,346,3,0.5,0.8141
CM00005768,2026-04-09,V00006966,16,5,119,0,0.3125,0.5409
CM00005769,2026-08-12,V00005006,7,2,168,0,0.2857,0.8936
CM00005770,2026-08-19,V00013745,8,1,24,0,0.125,0.8571
CM00005771,2026-02-05,V00001284,13,2,5,0,0.1538,0.0714
CM00005772,2026-04-19,V00013324,10,4,359,1,0.4,0.7606
CM00005773,2026-06-22,V00005117,8,3,249,0,0.375,0.7477
CM00005774,2026-05-31,V00005301,10,2,25,1,0.2,0.1984
CM00005775,2026-08-21,V00011215,13,4,449,1,0.3077,0.6887
CM00005776,2026-06-25,V00010299,12,2,150,0,0.1667,0.4491
CM00005777,2026-01-23,V00003025,8,0,0,0,0.0,0.0
CM00005778,2026-04-05,V00000742,11,2,89,0,0.1818,0.5855
CM00005779,2026-06-15,V00010832,10,6,488,0,0.6,0.6952
CM00005780,2026-03-09,V00012680,10,5,184,0,0.5,0.3573
CM00005781,2026-07-06,V00007650,10,3,42,0,0.3,0.7
CM00005782,2026-07-23,V00012556,8,3,136,0,0.375,0.3148
CM00005783,2026-06-08,V00013525,12,3,191,0,0.25,0.6773
CM00005784,2026-06-25,V00012966,11,6,366,3,0.5455,0.6559
CM00005785,2026-06-07,V00001268,10,2,36,0,0.2,0.1579
CM00005786,2026-01-26,V00002791,8,3,257,0,0.375,0.6208
CM00005787,2026-02-12,V00001946,16,4,344,0,0.25,0.7049
CM00005788,2026-08-04,V00010765,16,6,82,0,0.375,0.6212
CM00005789,2026-07-02,V00011247,4,2,66,0,0.5,0.7021
CM00005790,2026-07-12,V00007136,7,2,306,0,0.2857,0.8895
CM00005791,2026-06-29,V00003539,8,1,27,1,0.125,0.5625
CM00005792,2026-06-29,V00007209,6,1,35,0,0.1667,0.5738
CM00005793,2026-03-30,V00002889,9,5,685,1,0.5556,0.8405
CM00005794,2026-06-02,V00004204,9,1,65,0,0.1111,0.3916
CM00005795,2026-06-05,V00009479,4,1,81,0,0.25,0.6923
CM00005796,2026-01-23,V00001075,8,4,153,0,0.5,0.8693
CM00005797,2026-02-17,V00013877,12,5,381,1,0.4167,0.6048
CM00005798,2026-01-29,V00001479,11,4,127,1,0.3636,0.7744
CM00005799,2026-08-25,V00005880,12,4,89,1,0.3333,0.6544
CM00005800,2026-07-31,V00003577,15,6,163,0,0.4,0.4766
CM00005801,2026-02-04,V00003018,9,2,75,1,0.2222,0.5282
CM00005802,2026-01-28,V00002023,7,2,26,0,0.2857,0.5
CM00005803,2026-03-12,V00011482,19,8,94,0,0.4211,0.4052
CM00005804,2026-05-09,V00006250,9,4,113,0,0.4444,0.3404
CM00005805,2026-05-01,V00008763,8,2,290,1,0.25,1.0
CM00005806,2026-06-09,V00009792,16,5,393,1,0.3125,0.524
CM00005807,2026-07-16,V00011374,9,4,400,0,0.4444,0.8333
CM00005808,2026-08-21,V00008830,8,1,6,0,0.125,0.0822
CM00005809,2026-01-03,V00005433,9,3,41,2,0.3333,0.7593
CM00005810,2026-05-09,V00012992,15,8,108,1,0.5333,0.4655
CM00005811,2026-07-30,V00014044,4,1,134,0,0.25,0.7571
CM00005812,2026-06-23,V00011288,13,5,12,0,0.3846,0.3
CM00005813,2026-07-17,V00012303,6,4,237,0,0.6667,0.8587
CM00005814,2026-03-14,V00005121,15,5,215,1,0.3333,0.7963
CM00005815,2026-02-07,V00012355,4,1,72,0,0.25,0.8182
CM00005816,2026-03-11,V00010317,16,2,148,0,0.125,0.454
CM00005817,2026-08-25,V00012859,5,2,23,0,0.4,0.7188
CM00005818,2026-05-07,V00000539,12,7,384,1,0.5833,0.5598
CM00005819,2026-08-24,V00003635,13,3,277,1,0.2308,0.6995
CM00005820,2026-05-24,V00006427,7,4,162,2,0.5714,0.7364
CM00005821,2026-08-28,V00002746,3,1,16,0,0.3333,0.254
CM00005822,2026-07-29,V00002098,10,2,85,2,0.2,0.7203
CM00005823,2026-02-09,V00008744,9,2,34,0,0.2222,0.5152
CM00005824,2026-08-20,V00004001,8,3,34,0,0.375,0.8095
CM00005825,2026-04-24,V00014090,14,4,30,0,0.2857,0.1786
CM00005826,2026-08-01,V00007728,4,1,95,0,0.25,0.5793
CM00005827,2026-04-07,V00003500,9,5,334,1,0.5556,0.4948
CM00005828,2026-06-04,V00000585,7,1,7,1,0.1429,0.5385
CM00005829,2026-04-23,V00014489,14,1,2,0,0.0714,0.0227
CM00005830,2026-08-18,V00006684,12,3,374,0,0.25,0.7556
CM00005831,2026-08-14,V00003938,10,1,23,1,0.1,0.7931
CM00005832,2026-06-11,V00002053,10,3,71,0,0.3,0.4011
CM00005833,2026-05-27,V00005730,8,4,287,2,0.5,0.4815
CM00005834,2026-07-08,V00011723,7,5,530,0,0.7143,0.797
CM00005835,2026-05-18,V00002192,11,5,452,0,0.4545,0.6366
CM00005836,2026-02-01,V00014283,7,1,153,0,0.1429,1.0
CM00005837,2026-07-06,V00000452,8,3,14,1,0.375,0.5185
CM00005838,2026-06-16,V00006832,8,4,227,1,0.5,0.3809
CM00005839,2026-04-11,V00006754,13,3,110,0,0.2308,0.5392
CM00005840,2026-03-18,V00005966,4,1,36,0,0.25,0.3158
CM00005841,2026-07-07,V00007494,13,7,740,1,0.5385,0.8259
CM00005842,2026-08-26,V00000245,10,1,66,0,0.1,0.4889
CM00005843,2026-06-25,V00000530,16,7,74,1,0.4375,0.881
CM00005844,2026-06-20,V00013867,5,1,34,0,0.2,0.4857
CM00005845,2026-07-11,V00005453,7,2,84,1,0.2857,0.6364
CM00005846,2026-06-26,V00007646,6,3,129,1,0.5,0.5733
CM00005847,2026-05-03,V00000103,11,3,122,0,0.2727,0.442
CM00005848,2026-01-29,V00006213,13,3,246,0,0.2308,0.5616
CM00005849,2026-07-08,V00012382,10,5,246,1,0.5,0.7343
CM00005850,2026-08-03,V00003162,11,2,24,0,0.1818,0.5
CM00005851,2026-04-16,V00010903,12,8,761,0,0.6667,0.8418
CM00005852,2026-08-23,V00014417,12,3,361,0,0.25,0.7382
CM00005853,2026-08-01,V00002014,10,6,553,3,0.6,0.7201
CM00005854,2026-08-07,V00010131,7,3,304,0,0.4286,0.8661
CM00005855,2026-08-23,V00008008,11,2,44,0,0.1818,0.449
CM00005856,2026-08-02,V00009439,5,1,10,0,0.2,0.2326
CM00005857,2026-03-31,V00014405,13,5,260,1,0.3846,0.4062
CM00005858,2026-08-23,V00004472,16,7,765,1,0.4375,0.6746
CM00005859,2026-03-21,V00010929,15,7,716,1,0.4667,0.9741
CM00005860,2026-06-11,V00004737,15,3,366,0,0.2,0.6778
CM00005861,2026-07-02,V00002183,11,5,78,0,0.4545,0.4875
CM00005862,2026-04-12,V00000121,7,2,191,0,0.2857,0.9363
CM00005863,2026-02-22,V00007606,7,3,155,0,0.4286,0.427
CM00005864,2026-04-28,V00014174,10,2,203,0,0.2,0.6465
CM00005865,2026-02-17,V00005288,8,1,13,0,0.125,0.2889
CM00005866,2026-03-10,V00010113,8,3,186,0,0.375,0.4697
CM00005867,2026-05-30,V00012104,5,0,0,0,0.0,0.0
CM00005868,2026-04-10,V00008897,7,3,225,0,0.4286,0.6696
CM00005869,2026-02-07,V00014953,8,3,218,0,0.375,0.7814
CM00005870,2026-01-21,V00000031,15,7,602,1,0.4667,0.86
CM00005871,2026-03-28,V00008968,13,4,50,0,0.3077,0.25
CM00005872,2026-01-20,V00000046,14,8,674,1,0.5714,0.8342
CM00005873,2026-01-10,V00011675,11,1,55,0,0.0909,0.5288
CM00005874,2026-03-19,V00003122,2,1,19,0,0.5,0.1863
CM00005875,2026-07-22,V00007173,8,3,159,0,0.375,0.5699
CM00005876,2026-04-29,V00000079,14,7,60,1,0.5,0.5042
CM00005877,2026-08-25,V00009198,11,7,808,2,0.6364,0.7852
CM00005878,2026-08-28,V00009957,15,5,370,1,0.3333,0.6435
CM00005879,2026-07-27,V00000607,16,5,399,1,0.3125,0.7389
CM00005880,2026-06-23,V00007159,7,3,5,0,0.4286,0.1515
CM00005881,2026-08-07,V00013014,13,3,76,0,0.2308,0.5067
CM00005882,2026-04-30,V00008712,10,3,102,1,0.3,0.6071
CM00005883,2026-03-10,V00011647,7,2,74,0,0.2857,0.4458
CM00005884,2026-01-27,V00007194,7,2,139,0,0.2857,0.4664
CM00005885,2026-01-16,V00012847,5,2,181,0,0.4,0.6199
CM00005886,2026-08-20,V00004655,7,3,170,0,0.4286,0.5782
CM00005887,2026-02-18,V00003092,11,3,283,0,0.2727,0.6787
CM00005888,2026-01-13,V00000519,10,0,0,0,0.0,0.0
CM00005889,2026-07-27,V00008924,11,4,229,0,0.3636,0.9542
CM00005890,2026-06-06,V00009154,12,6,446,1,0.5,0.4478
