content_tag_relation_id,content_id,content_tag_id,confidence_score,source
CTR000017730,V00007066,CTAG005,0.7425,model
CTR000017731,V00007066,CTAG018,0.9474,model
CTR000017732,V00007066,CTAG007,0.8055,model
CTR000017733,V00007067,CTAG003,0.8568,model
CTR000017734,V00007067,CTAG010,0.8785,model
CTR000017735,V00007067,CTAG011,0.7783,model
CTR000017736,V00007067,CTAG017,0.8076,model
CTR000017737,V00007068,CTAG009,0.6972,model
CTR000017738,V00007068,CTAG018,0.6114,model
CTR000017739,V00007068,CTAG015,0.7177,model
CTR000017740,V00007069,CTAG008,0.84,model
CTR000017741,V00007069,CTAG006,0.7503,model
CTR000017742,V00007069,CTAG017,0.6925,model
CTR000017743,V00007070,CTAG006,0.7566,model
CTR000017744,V00007070,CTAG016,0.7027,model
CTR000017745,V00007070,CTAG002,0.9978,model
CTR000017746,V00007070,CTAG008,0.9973,model
CTR000017747,V00007071,CTAG008,0.7894,model
CTR000017748,V00007071,CTAG001,0.7019,model
CTR000017749,V00007071,CTAG007,0.615,model
CTR000017750,V00007072,CTAG018,0.9958,model
CTR000017751,V00007073,CTAG016,0.8503,model
CTR000017752,V00007073,CTAG018,0.7641,model
CTR000017753,V00007074,CTAG010,0.8996,model
CTR000017754,V00007074,CTAG005,0.6368,model
CTR000017755,V00007074,CTAG013,0.8343,model
CTR000017756,V00007075,CTAG017,0.932,model
CTR000017757,V00007075,CTAG013,0.7361,model
CTR000017758,V00007075,CTAG006,0.7246,model
CTR000017759,V00007076,CTAG012,0.9519,model
CTR000017760,V00007077,CTAG010,0.6792,model
CTR000017761,V00007077,CTAG009,0.7764,model
CTR000017762,V00007077,CTAG012,0.7209,model
CTR000017763,V00007077,CTAG016,0.9804,model
CTR000017764,V00007078,CTAG005,0.9456,model
CTR000017765,V00007078,CTAG004,0.8253,model
CTR000017766,V00007079,CTAG013,0.9398,model
CTR000017767,V00007080,CTAG017,0.9621,model
CTR000017768,V00007081,CTAG002,0.8466,model
CTR000017769,V00007082,CTAG012,0.7647,model
CTR000017770,V00007082,CTAG002,0.9228,model
CTR000017771,V00007082,CTAG018,0.7103,model
CTR000017772,V00007083,CTAG011,0.9297,model
CTR000017773,V00007084,CTAG011,0.6279,model
CTR000017774,V00007084,CTAG003,0.9883,model
CTR000017775,V00007084,CTAG015,0.6183,model
CTR000017776,V00007085,CTAG004,0.6037,model
CTR000017777,V00007085,CTAG003,0.6742,model
CTR000017778,V00007085,CTAG010,0.6572,model
CTR000017779,V00007086,CTAG010,0.757,model
CTR000017780,V00007087,CTAG009,0.8281,model
CTR000017781,V00007087,CTAG005,0.7457,model
CTR000017782,V00007087,CTAG017,0.6488,model
CTR000017783,V00007087,CTAG010,0.9305,model
CTR000017784,V00007088,CTAG007,0.8992,model
CTR000017785,V00007088,CTAG014,0.73,model
CTR000017786,V00007088,CTAG004,0.8317,model
CTR000017787,V00007088,CTAG011,0.8735,model
CTR000017788,V00007089,CTAG006,0.799,model
CTR000017789,V00007089,CTAG010,0.8608,model
CTR000017790,V00007089,CTAG005,0.8046,model
CTR000017791,V00007089,CTAG008,0.9585,model
CTR000017792,V00007090,CTAG009,0.8467,model
CTR000017793,V00007091,CTAG006,0.8867,model
CTR000017794,V00007091,CTAG007,0.7496,model
CTR000017795,V00007091,CTAG004,0.728,model
CTR000017796,V00007092,CTAG012,0.812,model
CTR000017797,V00007092,CTAG002,0.8045,model
CTR000017798,V00007093,CTAG001,0.9418,model
CTR000017799,V00007093,CTAG003,0.8857,model
CTR000017800,V00007094,CTAG017,0.7696,model
CTR000017801,V00007094,CTAG006,0.975,model
CTR000017802,V00007094,CTAG005,0.7344,model
CTR000017803,V00007095,CTAG012,0.6539,model
CTR000017804,V00007095,CTAG017,0.7363,model
CTR000017805,V00007096,CTAG010,0.6359,model
CTR000017806,V00007096,CTAG004,0.6052,model
CTR000017807,V00007097,CTAG011,0.9673,model
CTR000017808,V00007097,CTAG001,0.839,model
CTR000017809,V00007097,CTAG016,0.7368,model
CTR000017810,V00007097,CTAG013,0.6953,model
CTR000017811,V00007098,CTAG007,0.9359,model
CTR000017812,V00007098,CTAG002,0.978,model
CTR000017813,V00007098,CTAG017,0.757,model
CTR000017814,V00007098,CTAG015,0.8996,model
CTR000017815,V00007099,CTAG011,0.9467,model
CTR000017816,V00007099,CTAG013,0.786,model
CTR000017817,V00007100,CTAG018,0.8435,model
CTR000017818,V00007100,CTAG004,0.7685,model
CTR000017819,V00007100,CTAG007,0.8912,model
CTR000017820,V00007100,CTAG006,0.7379,model
CTR000017821,V00007101,CTAG005,0.7296,model
CTR000017822,V00007101,CTAG002,0.8815,model
CTR000017823,V00007102,CTAG007,0.9437,model
CTR000017824,V00007102,CTAG001,0.7751,model
CTR000017825,V00007103,CTAG007,0.7736,model
CTR000017826,V00007103,CTAG017,0.9446,model
CTR000017827,V00007104,CTAG006,0.9664,model
CTR000017828,V00007104,CTAG005,0.9853,model
CTR000017829,V00007104,CTAG003,0.6909,model
CTR000017830,V00007104,CTAG016,0.6863,model
CTR000017831,V00007105,CTAG009,0.8156,model
CTR000017832,V00007106,CTAG001,0.8149,model
CTR000017833,V00007106,CTAG007,0.9434,model
CTR000017834,V00007107,CTAG011,0.6863,model
CTR000017835,V00007108,CTAG007,0.7905,model
CTR000017836,V00007108,CTAG008,0.9103,model
CTR000017837,V00007108,CTAG011,0.8727,model
CTR000017838,V00007109,CTAG014,0.8568,model
CTR000017839,V00007109,CTAG003,0.903,model
CTR000017840,V00007109,CTAG011,0.611,model
CTR000017841,V00007109,CTAG004,0.8612,model
CTR000017842,V00007110,CTAG018,0.9733,model
CTR000017843,V00007110,CTAG011,0.9015,model
CTR000017844,V00007110,CTAG003,0.7169,model
CTR000017845,V00007111,CTAG007,0.9798,model
CTR000017846,V00007111,CTAG003,0.7738,model
CTR000017847,V00007112,CTAG005,0.6103,model
CTR000017848,V00007113,CTAG004,0.7865,model
CTR000017849,V00007113,CTAG016,0.8347,model
CTR000017850,V00007114,CTAG004,0.8433,model
CTR000017851,V00007114,CTAG001,0.6632,model
CTR000017852,V00007114,CTAG005,0.7614,model
CTR000017853,V00007114,CTAG016,0.8478,model
CTR000017854,V00007115,CTAG001,0.7543,model
CTR000017855,V00007115,CTAG012,0.7657,model
CTR000017856,V00007116,CTAG017,0.9543,model
CTR000017857,V00007117,CTAG002,0.8505,model
CTR000017858,V00007117,CTAG004,0.6767,model
CTR000017859,V00007117,CTAG011,0.9073,model
CTR000017860,V00007118,CTAG010,0.8735,model
CTR000017861,V00007118,CTAG001,0.7181,model
CTR000017862,V00007118,CTAG002,0.8986,model
CTR000017863,V00007119,CTAG005,0.7699,model
CTR000017864,V00007120,CTAG002,0.6442,model
CTR000017865,V00007121,CTAG008,0.6393,model
CTR000017866,V00007121,CTAG012,0.9292,model
CTR000017867,V00007121,CTAG011,0.7887,model
CTR000017868,V00007122,CTAG017,0.8619,model
CTR000017869,V00007122,CTAG018,0.6326,model
CTR000017870,V00007122,CTAG005,0.6204,model
CTR000017871,V00007123,CTAG011,0.8387,model
CTR000017872,V00007123,CTAG010,0.9079,model
CTR000017873,V00007123,CTAG008,0.851,model
CTR000017874,V00007123,CTAG016,0.7649,model
CTR000017875,V00007124,CTAG001,0.9976,model
CTR000017876,V00007124,CTAG004,0.6371,model
CTR000017877,V00007124,CTAG003,0.9029,model
CTR000017878,V00007124,CTAG014,0.6446,model
CTR000017879,V00007125,CTAG007,0.8391,model
CTR000017880,V00007125,CTAG009,0.7627,model
CTR000017881,V00007125,CTAG003,0.71,model
CTR000017882,V00007125,CTAG016,0.952,model
CTR000017883,V00007126,CTAG003,0.8339,model
CTR000017884,V00007126,CTAG005,0.8121,model
CTR000017885,V00007127,CTAG009,0.8122,model
CTR000017886,V00007127,CTAG016,0.977,model
CTR000017887,V00007127,CTAG008,0.6282,model
CTR000017888,V00007127,CTAG003,0.9734,model
CTR000017889,V00007128,CTAG018,0.9698,model
CTR000017890,V00007128,CTAG010,0.9006,model
CTR000017891,V00007128,CTAG003,0.679,model
CTR000017892,V00007129,CTAG010,0.8834,model
CTR000017893,V00007129,CTAG014,0.6445,model
CTR000017894,V00007129,CTAG011,0.6123,model
CTR000017895,V00007130,CTAG007,0.7349,model
CTR000017896,V00007130,CTAG002,0.8655,model
CTR000017897,V00007130,CTAG011,0.8032,model
CTR000017898,V00007130,CTAG015,0.7981,model
CTR000017899,V00007131,CTAG007,0.9217,model
CTR000017900,V00007132,CTAG015,0.8947,model
CTR000017901,V00007132,CTAG012,0.8572,model
CTR000017902,V00007132,CTAG007,0.8008,model
CTR000017903,V00007133,CTAG018,0.7557,model
CTR000017904,V00007133,CTAG006,0.7441,model
CTR000017905,V00007134,CTAG014,0.7129,model
CTR000017906,V00007134,CTAG006,0.951,model
CTR000017907,V00007134,CTAG005,0.9822,model
CTR000017908,V00007135,CTAG010,0.8409,model
CTR000017909,V00007135,CTAG017,0.849,model
CTR000017910,V00007135,CTAG007,0.6976,model
CTR000017911,V00007136,CTAG011,0.9297,model
CTR000017912,V00007136,CTAG010,0.8669,model
CTR000017913,V00007136,CTAG014,0.6057,model
CTR000017914,V00007136,CTAG005,0.6394,model
CTR000017915,V00007137,CTAG010,0.6253,model
CTR000017916,V00007137,CTAG013,0.8577,model
CTR000017917,V00007138,CTAG003,0.6613,model
CTR000017918,V00007138,CTAG006,0.8564,model
CTR000017919,V00007139,CTAG016,0.6914,model
CTR000017920,V00007140,CTAG017,0.6719,model
CTR000017921,V00007140,CTAG005,0.8233,model
CTR000017922,V00007140,CTAG003,0.6051,model
CTR000017923,V00007141,CTAG017,0.939,model
CTR000017924,V00007141,CTAG001,0.7785,model
CTR000017925,V00007141,CTAG014,0.9745,model
CTR000017926,V00007142,CTAG004,0.7937,model
CTR000017927,V00007142,CTAG006,0.8835,model
CTR000017928,V00007143,CTAG018,0.8643,model
CTR000017929,V00007143,CTAG017,0.9092,model
CTR000017930,V00007144,CTAG009,0.6787,model
CTR000017931,V00007144,CTAG015,0.6762,model
CTR000017932,V00007145,CTAG011,0.9453,model
CTR000017933,V00007145,CTAG003,0.9997,model
CTR000017934,V00007146,CTAG017,0.7509,model
CTR000017935,V00007147,CTAG013,0.713,model
CTR000017936,V00007147,CTAG010,0.978,model
CTR000017937,V00007147,CTAG002,0.8744,model
CTR000017938,V00007147,CTAG003,0.6674,model
CTR000017939,V00007148,CTAG012,0.9307,model
CTR000017940,V00007148,CTAG006,0.9912,model
CTR000017941,V00007148,CTAG009,0.8378,model
CTR000017942,V00007148,CTAG015,0.9176,model
CTR000017943,V00007149,CTAG002,0.8857,model
CTR000017944,V00007150,CTAG017,0.9259,model
CTR000017945,V00007151,CTAG012,0.7864,model
CTR000017946,V00007151,CTAG002,0.6592,model
CTR000017947,V00007151,CTAG004,0.912,model
CTR000017948,V00007151,CTAG010,0.826,model
CTR000017949,V00007152,CTAG017,0.9807,model
CTR000017950,V00007152,CTAG009,0.8005,model
CTR000017951,V00007152,CTAG002,0.8961,model
CTR000017952,V00007153,CTAG017,0.7329,model
CTR000017953,V00007153,CTAG014,0.9307,model
CTR000017954,V00007153,CTAG012,0.6826,model
CTR000017955,V00007153,CTAG003,0.7896,model
CTR000017956,V00007154,CTAG006,0.7365,model
CTR000017957,V00007154,CTAG012,0.7727,model
CTR000017958,V00007154,CTAG016,0.8116,model
CTR000017959,V00007155,CTAG016,0.6964,model
CTR000017960,V00007156,CTAG015,0.6644,model
CTR000017961,V00007156,CTAG004,0.9882,model
CTR000017962,V00007157,CTAG002,0.9774,model
CTR000017963,V00007158,CTAG008,0.7918,model
CTR000017964,V00007159,CTAG003,0.9867,model
CTR000017965,V00007159,CTAG006,0.8196,model
CTR000017966,V00007160,CTAG008,0.7601,model
CTR000017967,V00007161,CTAG005,0.8245,model
CTR000017968,V00007161,CTAG009,0.9113,model
CTR000017969,V00007161,CTAG017,0.8512,model
CTR000017970,V00007162,CTAG004,0.6542,model
CTR000017971,V00007163,CTAG012,0.947,model
CTR000017972,V00007164,CTAG006,0.9222,model
CTR000017973,V00007165,CTAG010,0.8356,model
CTR000017974,V00007165,CTAG006,0.7259,model
CTR000017975,V00007165,CTAG014,0.7001,model
CTR000017976,V00007165,CTAG007,0.8136,model
CTR000017977,V00007166,CTAG003,0.7138,model
CTR000017978,V00007167,CTAG016,0.8718,model
CTR000017979,V00007167,CTAG005,0.7755,model
CTR000017980,V00007168,CTAG006,0.6262,model
CTR000017981,V00007168,CTAG004,0.6073,model
CTR000017982,V00007168,CTAG002,0.983,model
CTR000017983,V00007169,CTAG013,0.9982,model
CTR000017984,V00007170,CTAG012,0.8126,model
CTR000017985,V00007170,CTAG011,0.7782,model
CTR000017986,V00007171,CTAG016,0.7276,model
CTR000017987,V00007171,CTAG002,0.7235,model
CTR000017988,V00007171,CTAG014,0.6062,model
CTR000017989,V00007171,CTAG001,0.7838,model
CTR000017990,V00007172,CTAG006,0.9546,model
CTR000017991,V00007172,CTAG005,0.8279,model
CTR000017992,V00007172,CTAG015,0.987,model
CTR000017993,V00007172,CTAG014,0.8922,model
CTR000017994,V00007173,CTAG012,0.6979,model
CTR000017995,V00007173,CTAG009,0.8308,model
CTR000017996,V00007173,CTAG007,0.9511,model
CTR000017997,V00007174,CTAG008,0.7478,model
CTR000017998,V00007174,CTAG011,0.6236,model
CTR000017999,V00007174,CTAG004,0.7351,model
CTR000018000,V00007175,CTAG018,0.9533,model
CTR000018001,V00007176,CTAG003,0.734,model
CTR000018002,V00007176,CTAG013,0.6685,model
CTR000018003,V00007176,CTAG017,0.7327,model
CTR000018004,V00007176,CTAG005,0.7713,model
CTR000018005,V00007177,CTAG005,0.7456,model
CTR000018006,V00007178,CTAG002,0.8209,model
CTR000018007,V00007179,CTAG004,0.7849,model
CTR000018008,V00007179,CTAG003,0.7855,model
CTR000018009,V00007179,CTAG018,0.9031,model
CTR000018010,V00007180,CTAG002,0.8161,model
CTR000018011,V00007180,CTAG007,0.9537,model
CTR000018012,V00007180,CTAG012,0.6652,model
CTR000018013,V00007180,CTAG008,0.7821,model
CTR000018014,V00007181,CTAG005,0.9505,model
CTR000018015,V00007181,CTAG006,0.6192,model
CTR000018016,V00007182,CTAG004,0.6877,model
CTR000018017,V00007182,CTAG014,0.7052,model
CTR000018018,V00007183,CTAG004,0.6896,model
CTR000018019,V00007183,CTAG017,0.6111,model
CTR000018020,V00007183,CTAG005,0.8996,model
CTR000018021,V00007184,CTAG011,0.7172,model
CTR000018022,V00007184,CTAG004,0.6435,model
CTR000018023,V00007184,CTAG016,0.8923,model
CTR000018024,V00007184,CTAG017,0.645,model
CTR000018025,V00007185,CTAG011,0.7603,model
CTR000018026,V00007185,CTAG012,0.7396,model
CTR000018027,V00007185,CTAG018,0.8302,model
CTR000018028,V00007186,CTAG004,0.9592,model
CTR000018029,V00007187,CTAG002,0.882,model
CTR000018030,V00007187,CTAG011,0.6756,model
CTR000018031,V00007187,CTAG009,0.872,model
CTR000018032,V00007187,CTAG003,0.8763,model
CTR000018033,V00007188,CTAG010,0.6539,model
CTR000018034,V00007188,CTAG015,0.8408,model
CTR000018035,V00007188,CTAG008,0.7702,model
CTR000018036,V00007188,CTAG005,0.6438,model
CTR000018037,V00007189,CTAG013,0.6357,model
CTR000018038,V00007189,CTAG012,0.6174,model
CTR000018039,V00007189,CTAG009,0.8958,model
CTR000018040,V00007190,CTAG005,0.7006,model
CTR000018041,V00007190,CTAG010,0.7229,model
CTR000018042,V00007190,CTAG008,0.6681,model
CTR000018043,V00007191,CTAG017,0.8785,model
CTR000018044,V00007191,CTAG007,0.9991,model
CTR000018045,V00007191,CTAG012,0.8092,model
CTR000018046,V00007191,CTAG006,0.8344,model
CTR000018047,V00007192,CTAG002,0.8337,model
CTR000018048,V00007193,CTAG015,0.6396,model
CTR000018049,V00007193,CTAG005,0.861,model
CTR000018050,V00007193,CTAG004,0.6435,model
CTR000018051,V00007193,CTAG013,0.669,model
CTR000018052,V00007194,CTAG007,0.9288,model
CTR000018053,V00007194,CTAG009,0.7984,model
CTR000018054,V00007195,CTAG006,0.9694,model
CTR000018055,V00007195,CTAG002,0.8491,model
CTR000018056,V00007195,CTAG007,0.6093,model
CTR000018057,V00007196,CTAG016,0.727,model
CTR000018058,V00007197,CTAG015,0.7291,model
CTR000018059,V00007197,CTAG013,0.9596,model
CTR000018060,V00007197,CTAG009,0.9735,model
CTR000018061,V00007198,CTAG010,0.7301,model
CTR000018062,V00007199,CTAG015,0.9222,model
CTR000018063,V00007199,CTAG010,0.6639,model
CTR000018064,V00007199,CTAG011,0.8934,model
CTR000018065,V00007200,CTAG016,0.734,model
CTR000018066,V00007201,CTAG012,0.6477,model
CTR000018067,V00007201,CTAG010,0.9013,model
CTR000018068,V00007202,CTAG008,0.8445,model
CTR000018069,V00007202,CTAG007,0.7346,model
CTR000018070,V00007203,CTAG017,0.9156,model
CTR000018071,V00007203,CTAG014,0.8934,model
CTR000018072,V00007204,CTAG005,0.8099,model
CTR000018073,V00007204,CTAG007,0.9835,model
CTR000018074,V00007204,CTAG018,0.9597,model
CTR000018075,V00007204,CTAG015,0.7393,model
CTR000018076,V00007205,CTAG001,0.9622,model
CTR000018077,V00007205,CTAG005,0.9381,model
CTR000018078,V00007205,CTAG008,0.674,model
CTR000018079,V00007206,CTAG013,0.7871,model
CTR000018080,V00007207,CTAG002,0.8582,model
CTR000018081,V00007207,CTAG006,0.6087,model
CTR000018082,V00007207,CTAG018,0.9603,model
CTR000018083,V00007208,CTAG006,0.9811,model
CTR000018084,V00007209,CTAG018,0.6321,model
CTR000018085,V00007209,CTAG001,0.8164,model
CTR000018086,V00007210,CTAG004,0.624,model
CTR000018087,V00007210,CTAG006,0.9806,model
CTR000018088,V00007210,CTAG002,0.7661,model
CTR000018089,V00007210,CTAG012,0.613,model
CTR000018090,V00007211,CTAG004,0.7747,model
CTR000018091,V00007211,CTAG002,0.944,model
CTR000018092,V00007211,CTAG016,0.7955,model
CTR000018093,V00007212,CTAG011,0.9161,model
CTR000018094,V00007212,CTAG017,0.6455,model
CTR000018095,V00007212,CTAG013,0.8085,model
CTR000018096,V00007213,CTAG003,0.8782,model
CTR000018097,V00007213,CTAG001,0.9214,model
CTR000018098,V00007213,CTAG002,0.9147,model
CTR000018099,V00007213,CTAG006,0.869,model
CTR000018100,V00007214,CTAG015,0.7522,model
CTR000018101,V00007214,CTAG016,0.8453,model
CTR000018102,V00007214,CTAG011,0.9536,model
CTR000018103,V00007214,CTAG003,0.9781,model
CTR000018104,V00007215,CTAG016,0.8539,model
CTR000018105,V00007215,CTAG017,0.9773,model
CTR000018106,V00007216,CTAG010,0.8912,model
CTR000018107,V00007217,CTAG016,0.8044,model
CTR000018108,V00007218,CTAG003,0.6314,model
CTR000018109,V00007218,CTAG004,0.6307,model
CTR000018110,V00007219,CTAG014,0.6985,model
CTR000018111,V00007220,CTAG004,0.7266,model
CTR000018112,V00007220,CTAG001,0.9991,model
CTR000018113,V00007220,CTAG006,0.9574,model
CTR000018114,V00007221,CTAG008,0.8259,model
CTR000018115,V00007221,CTAG003,0.9071,model
CTR000018116,V00007221,CTAG013,0.6642,model
CTR000018117,V00007221,CTAG001,0.8225,model
CTR000018118,V00007222,CTAG007,0.9985,model
CTR000018119,V00007222,CTAG002,0.7695,model
CTR000018120,V00007222,CTAG015,0.8735,model
CTR000018121,V00007222,CTAG017,0.8096,model
CTR000018122,V00007223,CTAG004,0.9807,model
CTR000018123,V00007223,CTAG010,0.9647,model
CTR000018124,V00007223,CTAG011,0.9629,model
CTR000018125,V00007223,CTAG009,0.9876,model
CTR000018126,V00007224,CTAG005,0.9608,model
CTR000018127,V00007225,CTAG001,0.8355,model
CTR000018128,V00007225,CTAG012,0.9749,model
CTR000018129,V00007225,CTAG018,0.6561,model
CTR000018130,V00007226,CTAG005,0.8604,model
CTR000018131,V00007226,CTAG010,0.7248,model
CTR000018132,V00007226,CTAG017,0.7553,model
CTR000018133,V00007226,CTAG009,0.7845,model
CTR000018134,V00007227,CTAG002,0.9308,model
CTR000018135,V00007227,CTAG003,0.7706,model
CTR000018136,V00007227,CTAG005,0.9215,model
CTR000018137,V00007227,CTAG007,0.6299,model
CTR000018138,V00007228,CTAG002,0.8313,model
CTR000018139,V00007229,CTAG003,0.6422,model
CTR000018140,V00007229,CTAG018,0.9409,model
CTR000018141,V00007229,CTAG005,0.851,model
CTR000018142,V00007229,CTAG007,0.7163,model
CTR000018143,V00007230,CTAG014,0.8399,model
CTR000018144,V00007231,CTAG002,0.9426,model
CTR000018145,V00007231,CTAG012,0.9345,model
CTR000018146,V00007231,CTAG018,0.9756,model
CTR000018147,V00007232,CTAG009,0.747,model
CTR000018148,V00007232,CTAG004,0.6664,model
CTR000018149,V00007233,CTAG017,0.9932,model
CTR000018150,V00007234,CTAG008,0.6898,model
CTR000018151,V00007234,CTAG010,0.7869,model
CTR000018152,V00007234,CTAG016,0.765,model
CTR000018153,V00007234,CTAG004,0.9943,model
CTR000018154,V00007235,CTAG008,0.8284,model
CTR000018155,V00007235,CTAG014,0.6288,model
CTR000018156,V00007235,CTAG001,0.8108,model
CTR000018157,V00007236,CTAG016,0.6888,model
CTR000018158,V00007236,CTAG001,0.898,model
CTR000018159,V00007236,CTAG011,0.7054,model
CTR000018160,V00007236,CTAG012,0.7922,model
CTR000018161,V00007237,CTAG006,0.7117,model
CTR000018162,V00007237,CTAG007,0.9136,model
CTR000018163,V00007238,CTAG014,0.8767,model
CTR000018164,V00007238,CTAG006,0.8841,model
CTR000018165,V00007238,CTAG016,0.8848,model
CTR000018166,V00007239,CTAG002,0.8066,model
CTR000018167,V00007239,CTAG014,0.8728,model
CTR000018168,V00007240,CTAG009,0.8922,model
CTR000018169,V00007240,CTAG005,0.661,model
CTR000018170,V00007240,CTAG015,0.7284,model
CTR000018171,V00007240,CTAG010,0.6231,model
CTR000018172,V00007241,CTAG017,0.9669,model
CTR000018173,V00007241,CTAG004,0.9738,model
CTR000018174,V00007242,CTAG011,0.9568,model
CTR000018175,V00007242,CTAG007,0.7743,model
CTR000018176,V00007242,CTAG002,0.7349,model
CTR000018177,V00007242,CTAG014,0.7466,model
CTR000018178,V00007243,CTAG003,0.8831,model
CTR000018179,V00007244,CTAG003,0.9415,model
CTR000018180,V00007244,CTAG002,0.663,model
CTR000018181,V00007245,CTAG003,0.906,model
CTR000018182,V00007246,CTAG015,0.6336,model
CTR000018183,V00007247,CTAG012,0.674,model
CTR000018184,V00007247,CTAG010,0.8097,model
CTR000018185,V00007248,CTAG010,0.9681,model
CTR000018186,V00007248,CTAG016,0.8607,model
CTR000018187,V00007248,CTAG018,0.7688,model
CTR000018188,V00007248,CTAG015,0.8528,model
CTR000018189,V00007249,CTAG010,0.9884,model
CTR000018190,V00007250,CTAG013,0.8404,model
CTR000018191,V00007251,CTAG013,0.8539,model
CTR000018192,V00007251,CTAG005,0.6326,model
CTR000018193,V00007251,CTAG016,0.7222,model
CTR000018194,V00007251,CTAG014,0.683,model
