churn_event_id,user_id,identified_date,churn_level,inactive_days,churn_reason
CHURN00003477,U0005897,2026-08-28,medium,8,连续未登录
CHURN00003478,U0005899,2026-08-28,high,38,连续未登录
CHURN00003479,U0005900,2026-08-28,high,69,活跃频次下降
CHURN00003480,U0005901,2026-08-28,medium,8,活跃频次下降
CHURN00003481,U0005904,2026-08-28,medium,13,连续未登录
CHURN00003482,U0005906,2026-08-28,medium,12,连续未登录
CHURN00003483,U0005907,2026-08-28,high,63,连续未登录
CHURN00003484,U0005908,2026-08-28,medium,9,连续未登录
CHURN00003485,U0005909,2026-08-28,high,72,连续未登录
CHURN00003486,U0005912,2026-08-28,medium,18,活跃频次下降
CHURN00003487,U0005913,2026-08-28,medium,18,连续未登录
CHURN00003488,U0005917,2026-08-28,medium,23,连续未登录
CHURN00003489,U0005918,2026-08-28,high,41,活跃频次下降
CHURN00003490,U0005921,2026-08-28,high,105,连续未登录
CHURN00003491,U0005922,2026-08-28,medium,11,连续未登录
CHURN00003492,U0005923,2026-08-28,high,201,观看时长下降
CHURN00003493,U0005924,2026-08-28,medium,17,连续未登录
CHURN00003494,U0005925,2026-08-28,high,32,活跃频次下降
CHURN00003495,U0005927,2026-08-28,medium,10,连续未登录
CHURN00003496,U0005929,2026-08-28,high,42,观看时长下降
CHURN00003497,U0005931,2026-08-28,medium,16,观看时长下降
CHURN00003498,U0005932,2026-08-28,high,103,连续未登录
CHURN00003499,U0005934,2026-08-28,high,33,连续未登录
CHURN00003500,U0005937,2026-08-28,high,113,观看时长下降
CHURN00003501,U0005938,2026-08-28,medium,14,观看时长下降
CHURN00003502,U0005939,2026-08-28,medium,8,活跃频次下降
CHURN00003503,U0005942,2026-08-28,medium,12,连续未登录
CHURN00003504,U0005945,2026-08-28,medium,8,观看时长下降
CHURN00003505,U0005946,2026-08-28,medium,11,连续未登录
CHURN00003506,U0005947,2026-08-28,high,79,活跃频次下降
CHURN00003507,U0005948,2026-08-28,high,32,活跃频次下降
CHURN00003508,U0005949,2026-08-28,high,43,活跃频次下降
CHURN00003509,U0005950,2026-08-28,high,50,连续未登录
CHURN00003510,U0005951,2026-08-28,medium,9,活跃频次下降
CHURN00003511,U0005952,2026-08-28,medium,17,活跃频次下降
CHURN00003512,U0005953,2026-08-28,medium,11,观看时长下降
CHURN00003513,U0005955,2026-08-28,high,89,活跃频次下降
CHURN00003514,U0005956,2026-08-28,medium,21,连续未登录
CHURN00003515,U0005959,2026-08-28,high,99,活跃频次下降
CHURN00003516,U0005962,2026-08-28,high,33,连续未登录
CHURN00003517,U0005963,2026-08-28,high,135,连续未登录
CHURN00003518,U0005964,2026-08-28,high,87,活跃频次下降
CHURN00003519,U0005965,2026-08-28,medium,17,连续未登录
CHURN00003520,U0005967,2026-08-28,medium,15,观看时长下降
CHURN00003521,U0005969,2026-08-28,high,41,观看时长下降
CHURN00003522,U0005970,2026-08-28,medium,18,连续未登录
CHURN00003523,U0005971,2026-08-28,high,122,活跃频次下降
CHURN00003524,U0005976,2026-08-28,high,50,连续未登录
CHURN00003525,U0005977,2026-08-28,medium,11,连续未登录
CHURN00003526,U0005978,2026-08-28,high,128,活跃频次下降
CHURN00003527,U0005979,2026-08-28,medium,10,活跃频次下降
CHURN00003528,U0005980,2026-08-28,high,225,连续未登录
CHURN00003529,U0005981,2026-08-28,high,113,活跃频次下降
CHURN00003530,U0005982,2026-08-28,medium,25,活跃频次下降
CHURN00003531,U0005984,2026-08-28,high,41,观看时长下降
CHURN00003532,U0005985,2026-08-28,medium,10,活跃频次下降
CHURN00003533,U0005986,2026-08-28,medium,11,活跃频次下降
CHURN00003534,U0005987,2026-08-28,high,61,活跃频次下降
CHURN00003535,U0005991,2026-08-28,medium,21,观看时长下降
CHURN00003536,U0005992,2026-08-28,high,170,连续未登录
CHURN00003537,U0005993,2026-08-28,medium,18,观看时长下降
CHURN00003538,U0005994,2026-08-28,high,113,连续未登录
CHURN00003539,U0005995,2026-08-28,medium,10,活跃频次下降
CHURN00003540,U0005996,2026-08-28,high,105,活跃频次下降
CHURN00003541,U0005997,2026-08-28,high,91,连续未登录
CHURN00003542,U0005998,2026-08-28,medium,23,观看时长下降
CHURN00003543,U0006000,2026-08-28,medium,11,连续未登录
CHURN00003544,U0006001,2026-08-28,medium,12,连续未登录
CHURN00003545,U0006002,2026-08-28,medium,17,连续未登录
CHURN00003546,U0006004,2026-08-28,high,46,观看时长下降
CHURN00003547,U0006006,2026-08-28,high,77,连续未登录
CHURN00003548,U0006007,2026-08-28,high,32,活跃频次下降
CHURN00003549,U0006008,2026-08-28,high,102,观看时长下降
CHURN00003550,U0006009,2026-08-28,high,94,连续未登录
CHURN00003551,U0006011,2026-08-28,medium,10,连续未登录
CHURN00003552,U0006012,2026-08-28,high,103,观看时长下降
CHURN00003553,U0006013,2026-08-28,medium,12,活跃频次下降
CHURN00003554,U0006014,2026-08-28,medium,16,连续未登录
CHURN00003555,U0006015,2026-08-28,high,37,活跃频次下降
CHURN00003556,U0006016,2026-08-28,medium,24,连续未登录
CHURN00003557,U0006019,2026-08-28,high,36,活跃频次下降
CHURN00003558,U0006020,2026-08-28,high,181,活跃频次下降
CHURN00003559,U0006021,2026-08-28,high,43,连续未登录
CHURN00003560,U0006024,2026-08-28,medium,8,观看时长下降
CHURN00003561,U0006025,2026-08-28,medium,30,连续未登录
CHURN00003562,U0006027,2026-08-28,high,110,活跃频次下降
CHURN00003563,U0006028,2026-08-28,high,45,连续未登录
CHURN00003564,U0006031,2026-08-28,high,118,活跃频次下降
CHURN00003565,U0006032,2026-08-28,high,174,连续未登录
CHURN00003566,U0006033,2026-08-28,high,45,观看时长下降
CHURN00003567,U0006035,2026-08-28,high,41,连续未登录
CHURN00003568,U0006037,2026-08-28,high,74,活跃频次下降
CHURN00003569,U0006039,2026-08-28,high,228,活跃频次下降
CHURN00003570,U0006040,2026-08-28,high,118,连续未登录
CHURN00003571,U0006042,2026-08-28,medium,17,连续未登录
CHURN00003572,U0006043,2026-08-28,medium,12,活跃频次下降
CHURN00003573,U0006044,2026-08-28,high,92,连续未登录
CHURN00003574,U0006046,2026-08-28,high,45,活跃频次下降
CHURN00003575,U0006048,2026-08-28,high,34,活跃频次下降
CHURN00003576,U0006050,2026-08-28,medium,12,活跃频次下降
CHURN00003577,U0006051,2026-08-28,medium,14,连续未登录
CHURN00003578,U0006055,2026-08-28,medium,8,连续未登录
CHURN00003579,U0006056,2026-08-28,medium,16,连续未登录
CHURN00003580,U0006060,2026-08-28,medium,18,连续未登录
CHURN00003581,U0006062,2026-08-28,high,34,观看时长下降
CHURN00003582,U0006063,2026-08-28,high,42,连续未登录
CHURN00003583,U0006064,2026-08-28,high,102,观看时长下降
CHURN00003584,U0006065,2026-08-28,medium,19,观看时长下降
CHURN00003585,U0006066,2026-08-28,medium,18,活跃频次下降
CHURN00003586,U0006067,2026-08-28,high,94,观看时长下降
CHURN00003587,U0006068,2026-08-28,high,190,活跃频次下降
CHURN00003588,U0006069,2026-08-28,high,164,活跃频次下降
CHURN00003589,U0006070,2026-08-28,medium,12,观看时长下降
CHURN00003590,U0006072,2026-08-28,medium,14,连续未登录
CHURN00003591,U0006073,2026-08-28,medium,23,连续未登录
CHURN00003592,U0006074,2026-08-28,high,62,连续未登录
CHURN00003593,U0006076,2026-08-28,medium,15,连续未登录
CHURN00003594,U0006077,2026-08-28,high,73,观看时长下降
CHURN00003595,U0006078,2026-08-28,high,31,连续未登录
CHURN00003596,U0006079,2026-08-28,medium,8,观看时长下降
CHURN00003597,U0006080,2026-08-28,high,60,活跃频次下降
CHURN00003598,U0006083,2026-08-28,high,31,活跃频次下降
CHURN00003599,U0006084,2026-08-28,high,51,观看时长下降
CHURN00003600,U0006085,2026-08-28,high,34,观看时长下降
CHURN00003601,U0006087,2026-08-28,high,91,观看时长下降
CHURN00003602,U0006088,2026-08-28,medium,14,活跃频次下降
CHURN00003603,U0006089,2026-08-28,high,99,连续未登录
CHURN00003604,U0006090,2026-08-28,high,43,活跃频次下降
CHURN00003605,U0006092,2026-08-28,medium,25,观看时长下降
CHURN00003606,U0006093,2026-08-28,medium,29,连续未登录
CHURN00003607,U0006095,2026-08-28,medium,22,连续未登录
CHURN00003608,U0006096,2026-08-28,medium,13,观看时长下降
CHURN00003609,U0006098,2026-08-28,high,36,活跃频次下降
CHURN00003610,U0006100,2026-08-28,high,42,连续未登录
CHURN00003611,U0006103,2026-08-28,medium,10,活跃频次下降
CHURN00003612,U0006104,2026-08-28,high,81,连续未登录
CHURN00003613,U0006105,2026-08-28,medium,11,连续未登录
CHURN00003614,U0006106,2026-08-28,high,53,连续未登录
CHURN00003615,U0006108,2026-08-28,high,41,活跃频次下降
CHURN00003616,U0006109,2026-08-28,high,84,活跃频次下降
CHURN00003617,U0006110,2026-08-28,high,77,观看时长下降
CHURN00003618,U0006111,2026-08-28,medium,23,观看时长下降
CHURN00003619,U0006117,2026-08-28,medium,20,连续未登录
CHURN00003620,U0006118,2026-08-28,high,53,活跃频次下降
CHURN00003621,U0006119,2026-08-28,medium,8,连续未登录
CHURN00003622,U0006120,2026-08-28,high,65,活跃频次下降
CHURN00003623,U0006125,2026-08-28,high,47,连续未登录
CHURN00003624,U0006126,2026-08-28,medium,21,活跃频次下降
CHURN00003625,U0006127,2026-08-28,medium,16,连续未登录
CHURN00003626,U0006128,2026-08-28,high,80,活跃频次下降
CHURN00003627,U0006129,2026-08-28,high,33,连续未登录
CHURN00003628,U0006131,2026-08-28,medium,26,连续未登录
CHURN00003629,U0006132,2026-08-28,high,51,连续未登录
CHURN00003630,U0006133,2026-08-28,medium,10,连续未登录
CHURN00003631,U0006134,2026-08-28,high,35,连续未登录
CHURN00003632,U0006135,2026-08-28,high,50,活跃频次下降
CHURN00003633,U0006138,2026-08-28,high,81,观看时长下降
CHURN00003634,U0006139,2026-08-28,high,58,连续未登录
CHURN00003635,U0006140,2026-08-28,high,38,活跃频次下降
CHURN00003636,U0006141,2026-08-28,medium,17,连续未登录
CHURN00003637,U0006143,2026-08-28,medium,23,连续未登录
CHURN00003638,U0006145,2026-08-28,high,51,活跃频次下降
CHURN00003639,U0006146,2026-08-28,high,64,活跃频次下降
CHURN00003640,U0006149,2026-08-28,high,79,观看时长下降
CHURN00003641,U0006151,2026-08-28,medium,9,连续未登录
CHURN00003642,U0006152,2026-08-28,high,44,连续未登录
CHURN00003643,U0006153,2026-08-28,high,47,连续未登录
CHURN00003644,U0006154,2026-08-28,medium,15,观看时长下降
CHURN00003645,U0006156,2026-08-28,medium,13,观看时长下降
CHURN00003646,U0006159,2026-08-28,high,155,连续未登录
CHURN00003647,U0006160,2026-08-28,medium,18,活跃频次下降
CHURN00003648,U0006162,2026-08-28,medium,15,连续未登录
CHURN00003649,U0006163,2026-08-28,medium,13,连续未登录
CHURN00003650,U0006164,2026-08-28,medium,9,连续未登录
CHURN00003651,U0006170,2026-08-28,medium,10,连续未登录
CHURN00003652,U0006171,2026-08-28,medium,23,连续未登录
CHURN00003653,U0006173,2026-08-28,medium,15,观看时长下降
CHURN00003654,U0006174,2026-08-28,medium,13,连续未登录
CHURN00003655,U0006175,2026-08-28,high,132,连续未登录
CHURN00003656,U0006176,2026-08-28,high,40,观看时长下降
CHURN00003657,U0006178,2026-08-28,medium,10,活跃频次下降
CHURN00003658,U0006179,2026-08-28,medium,30,活跃频次下降
CHURN00003659,U0006180,2026-08-28,medium,14,连续未登录
CHURN00003660,U0006183,2026-08-28,medium,15,活跃频次下降
CHURN00003661,U0006186,2026-08-28,medium,9,连续未登录
CHURN00003662,U0006187,2026-08-28,medium,19,连续未登录
CHURN00003663,U0006188,2026-08-28,medium,17,连续未登录
CHURN00003664,U0006189,2026-08-28,high,107,连续未登录
CHURN00003665,U0006190,2026-08-28,high,58,连续未登录
CHURN00003666,U0006193,2026-08-28,high,83,连续未登录
CHURN00003667,U0006194,2026-08-28,high,100,活跃频次下降
CHURN00003668,U0006195,2026-08-28,medium,17,活跃频次下降
CHURN00003669,U0006197,2026-08-28,medium,20,活跃频次下降
CHURN00003670,U0006200,2026-08-28,medium,21,连续未登录
CHURN00003671,U0006201,2026-08-28,medium,15,连续未登录
CHURN00003672,U0006202,2026-08-28,medium,27,活跃频次下降
CHURN00003673,U0006203,2026-08-28,medium,9,活跃频次下降
CHURN00003674,U0006204,2026-08-28,medium,26,活跃频次下降
CHURN00003675,U0006205,2026-08-28,medium,23,活跃频次下降
CHURN00003676,U0006206,2026-08-28,medium,12,活跃频次下降
CHURN00003677,U0006208,2026-08-28,medium,13,连续未登录
CHURN00003678,U0006212,2026-08-28,medium,10,活跃频次下降
CHURN00003679,U0006213,2026-08-28,medium,18,连续未登录
CHURN00003680,U0006218,2026-08-28,high,33,连续未登录
CHURN00003681,U0006219,2026-08-28,high,38,观看时长下降
CHURN00003682,U0006220,2026-08-28,medium,13,活跃频次下降
CHURN00003683,U0006221,2026-08-28,high,31,活跃频次下降
CHURN00003684,U0006222,2026-08-28,high,35,观看时长下降
CHURN00003685,U0006224,2026-08-28,medium,16,活跃频次下降
CHURN00003686,U0006227,2026-08-28,medium,17,连续未登录
CHURN00003687,U0006228,2026-08-28,medium,24,连续未登录
CHURN00003688,U0006229,2026-08-28,medium,8,活跃频次下降
CHURN00003689,U0006230,2026-08-28,medium,29,连续未登录
CHURN00003690,U0006231,2026-08-28,medium,25,观看时长下降
CHURN00003691,U0006232,2026-08-28,medium,11,活跃频次下降
CHURN00003692,U0006233,2026-08-28,high,86,观看时长下降
CHURN00003693,U0006235,2026-08-28,high,54,活跃频次下降
CHURN00003694,U0006237,2026-08-28,high,70,连续未登录
CHURN00003695,U0006241,2026-08-28,high,31,连续未登录
CHURN00003696,U0006242,2026-08-28,medium,8,活跃频次下降
CHURN00003697,U0006243,2026-08-28,high,77,连续未登录
CHURN00003698,U0006244,2026-08-28,high,119,连续未登录
CHURN00003699,U0006245,2026-08-28,medium,18,连续未登录
CHURN00003700,U0006246,2026-08-28,medium,29,连续未登录
CHURN00003701,U0006247,2026-08-28,high,42,观看时长下降
CHURN00003702,U0006250,2026-08-28,medium,11,连续未登录
CHURN00003703,U0006251,2026-08-28,medium,29,连续未登录
CHURN00003704,U0006254,2026-08-28,medium,14,观看时长下降
CHURN00003705,U0006257,2026-08-28,high,47,活跃频次下降
CHURN00003706,U0006258,2026-08-28,medium,30,活跃频次下降
CHURN00003707,U0006260,2026-08-28,high,219,活跃频次下降
CHURN00003708,U0006261,2026-08-28,high,57,活跃频次下降
CHURN00003709,U0006265,2026-08-28,medium,14,活跃频次下降
CHURN00003710,U0006266,2026-08-28,medium,15,活跃频次下降
CHURN00003711,U0006267,2026-08-28,high,77,连续未登录
CHURN00003712,U0006269,2026-08-28,high,34,观看时长下降
CHURN00003713,U0006270,2026-08-28,high,105,观看时长下降
CHURN00003714,U0006271,2026-08-28,high,36,连续未登录
CHURN00003715,U0006273,2026-08-28,medium,21,观看时长下降
CHURN00003716,U0006278,2026-08-28,high,32,连续未登录
CHURN00003717,U0006279,2026-08-28,high,46,连续未登录
CHURN00003718,U0006281,2026-08-28,high,77,连续未登录
CHURN00003719,U0006282,2026-08-28,high,36,观看时长下降
CHURN00003720,U0006283,2026-08-28,high,64,连续未登录
CHURN00003721,U0006287,2026-08-28,medium,11,连续未登录
CHURN00003722,U0006288,2026-08-28,high,119,活跃频次下降
CHURN00003723,U0006291,2026-08-28,high,88,连续未登录
CHURN00003724,U0006292,2026-08-28,high,105,连续未登录
CHURN00003725,U0006293,2026-08-28,medium,16,连续未登录
CHURN00003726,U0006295,2026-08-28,medium,28,连续未登录
CHURN00003727,U0006297,2026-08-28,medium,27,连续未登录
CHURN00003728,U0006298,2026-08-28,high,76,连续未登录
CHURN00003729,U0006299,2026-08-28,high,34,连续未登录
CHURN00003730,U0006303,2026-08-28,high,156,观看时长下降
CHURN00003731,U0006304,2026-08-28,high,40,活跃频次下降
CHURN00003732,U0006307,2026-08-28,high,66,活跃频次下降
CHURN00003733,U0006310,2026-08-28,high,42,观看时长下降
CHURN00003734,U0006311,2026-08-28,medium,11,连续未登录
CHURN00003735,U0006313,2026-08-28,high,42,活跃频次下降
CHURN00003736,U0006314,2026-08-28,high,185,活跃频次下降
CHURN00003737,U0006317,2026-08-28,high,194,观看时长下降
CHURN00003738,U0006319,2026-08-28,high,55,连续未登录
CHURN00003739,U0006320,2026-08-28,medium,22,活跃频次下降
CHURN00003740,U0006322,2026-08-28,medium,20,活跃频次下降
CHURN00003741,U0006323,2026-08-28,high,145,连续未登录
CHURN00003742,U0006324,2026-08-28,medium,14,活跃频次下降
CHURN00003743,U0006326,2026-08-28,medium,12,连续未登录
CHURN00003744,U0006327,2026-08-28,medium,13,活跃频次下降
CHURN00003745,U0006328,2026-08-28,medium,18,连续未登录
CHURN00003746,U0006329,2026-08-28,high,95,连续未登录
CHURN00003747,U0006331,2026-08-28,medium,23,观看时长下降
CHURN00003748,U0006332,2026-08-28,medium,10,连续未登录
CHURN00003749,U0006333,2026-08-28,medium,21,连续未登录
CHURN00003750,U0006334,2026-08-28,medium,30,连续未登录
CHURN00003751,U0006336,2026-08-28,high,51,连续未登录
CHURN00003752,U0006339,2026-08-28,high,189,活跃频次下降
CHURN00003753,U0006340,2026-08-28,high,135,连续未登录
CHURN00003754,U0006341,2026-08-28,medium,19,连续未登录
CHURN00003755,U0006343,2026-08-28,medium,18,连续未登录
CHURN00003756,U0006344,2026-08-28,medium,19,连续未登录
CHURN00003757,U0006346,2026-08-28,medium,15,观看时长下降
CHURN00003758,U0006347,2026-08-28,medium,20,连续未登录
CHURN00003759,U0006348,2026-08-28,medium,26,活跃频次下降
CHURN00003760,U0006350,2026-08-28,medium,16,观看时长下降
CHURN00003761,U0006351,2026-08-28,medium,27,观看时长下降
CHURN00003762,U0006354,2026-08-28,medium,9,观看时长下降
CHURN00003763,U0006355,2026-08-28,medium,16,活跃频次下降
CHURN00003764,U0006356,2026-08-28,medium,23,连续未登录
CHURN00003765,U0006357,2026-08-28,medium,27,活跃频次下降
CHURN00003766,U0006360,2026-08-28,high,88,连续未登录
CHURN00003767,U0006361,2026-08-28,high,86,连续未登录
CHURN00003768,U0006362,2026-08-28,medium,9,连续未登录
CHURN00003769,U0006366,2026-08-28,high,34,连续未登录
CHURN00003770,U0006368,2026-08-28,high,55,连续未登录
CHURN00003771,U0006369,2026-08-28,medium,14,活跃频次下降
CHURN00003772,U0006371,2026-08-28,medium,27,观看时长下降
CHURN00003773,U0006372,2026-08-28,high,222,连续未登录
