conversion_event_id,user_id,channel_id,ad_campaign_id,conversion_type,converted_at,conversion_value
CE000005281,U0006387,CH03,ADC00008,registration,2026-01-30 10:51:09,1
CE000005282,U0006387,CH03,ADC00008,activation,2026-01-30 12:42:09,1
CE000005283,U0006388,CH04,ADC00066,registration,2026-04-28 14:39:51,1
CE000005284,U0006391,CH03,ADC00035,registration,2026-04-26 17:01:14,1
CE000005285,U0006393,CH05,ADC00076,registration,2026-02-10 14:07:48,1
CE000005286,U0006393,CH05,ADC00076,activation,2026-02-10 12:45:48,1
CE000005287,U0006394,CH03,ADC00091,registration,2026-08-13 10:44:39,1
CE000005288,U0006394,CH03,ADC00091,activation,2026-08-13 08:29:39,1
CE000005289,U0006396,CH04,ADC00058,registration,2026-08-22 11:45:00,1
CE000005290,U0006396,CH04,ADC00058,activation,2026-08-22 10:56:00,1
CE000005291,U0006398,CH05,,registration,2026-08-18 07:23:47,1
CE000005292,U0006399,CH04,ADC00055,registration,2026-02-05 05:32:53,1
CE000005293,U0006399,CH04,ADC00055,activation,2026-02-05 07:09:53,1
CE000005294,U0006402,CH05,ADC00097,registration,2026-04-11 19:54:20,1
CE000005295,U0006403,CH03,ADC00016,registration,2026-03-25 20:50:45,1
CE000005296,U0006403,CH03,ADC00016,activation,2026-03-25 18:17:45,1
CE000005297,U0006406,CH03,ADC00091,registration,2026-07-28 00:21:31,1
CE000005298,U0006406,CH03,ADC00091,activation,2026-07-28 03:05:31,1
CE000005299,U0006407,CH03,ADC00071,registration,2026-02-18 00:39:33,1
CE000005300,U0006408,CH03,ADC00035,registration,2026-06-03 18:52:26,1
CE000005301,U0006408,CH03,ADC00035,activation,2026-06-03 20:12:26,1
CE000005302,U0006409,CH04,ADC00054,registration,2026-01-07 23:02:17,1
CE000005303,U0006409,CH04,ADC00054,activation,2026-01-07 18:42:17,1
CE000005304,U0006410,CH06,ADC00094,registration,2026-03-02 00:46:02,1
CE000005305,U0006412,CH04,ADC00057,registration,2026-06-13 11:59:41,1
CE000005306,U0006413,CH04,ADC00058,registration,2026-07-16 13:35:03,1
CE000005307,U0006415,CH03,ADC00085,registration,2026-01-07 09:40:44,1
CE000005308,U0006416,CH03,ADC00090,registration,2026-07-24 01:59:55,1
CE000005309,U0006416,CH03,ADC00090,activation,2026-07-24 02:33:55,1
CE000005310,U0006417,CH04,ADC00077,registration,2026-04-27 14:25:29,1
CE000005311,U0006417,CH04,ADC00077,activation,2026-04-27 12:03:29,1
CE000005312,U0006419,CH03,ADC00019,registration,2026-07-28 20:45:05,1
CE000005313,U0006420,CH05,ADC00072,registration,2026-07-25 17:27:38,1
CE000005314,U0006420,CH05,ADC00072,activation,2026-07-25 19:14:38,1
CE000005315,U0006421,CH03,ADC00016,registration,2026-03-26 11:51:52,1
CE000005316,U0006421,CH03,ADC00016,activation,2026-03-26 13:30:52,1
CE000005317,U0006422,CH04,ADC00063,registration,2026-06-26 00:41:42,1
CE000005318,U0006422,CH04,ADC00063,activation,2026-06-26 02:46:42,1
CE000005319,U0006423,CH03,ADC00091,registration,2026-08-16 03:50:10,1
CE000005320,U0006423,CH03,ADC00091,activation,2026-08-16 03:06:10,1
CE000005321,U0006424,CH06,ADC00025,registration,2026-07-05 20:14:58,1
CE000005322,U0006424,CH06,ADC00025,activation,2026-07-05 19:33:58,1
CE000005323,U0006425,CH05,ADC00072,registration,2026-08-08 22:13:57,1
CE000005324,U0006425,CH05,ADC00072,activation,2026-08-08 21:39:57,1
CE000005325,U0006427,CH05,ADC00029,registration,2026-05-30 10:53:43,1
CE000005326,U0006427,CH05,ADC00029,activation,2026-05-30 11:47:43,1
CE000005327,U0006428,CH06,ADC00017,registration,2026-03-06 22:01:43,1
CE000005328,U0006431,CH04,ADC00023,registration,2026-05-25 01:31:39,1
CE000005329,U0006431,CH04,ADC00023,activation,2026-05-25 04:01:39,1
CE000005330,U0006432,CH03,ADC00090,registration,2026-07-11 18:08:13,1
CE000005331,U0006433,CH04,ADC00058,registration,2026-08-23 13:02:40,1
CE000005332,U0006434,CH05,ADC00074,registration,2026-05-16 18:18:52,1
CE000005333,U0006434,CH05,ADC00074,activation,2026-05-16 14:47:52,1
CE000005334,U0006438,CH04,ADC00023,registration,2026-06-08 16:50:05,1
CE000005335,U0006438,CH04,ADC00023,activation,2026-06-08 20:38:05,1
CE000005336,U0006439,CH03,ADC00085,registration,2026-02-21 19:55:32,1
CE000005337,U0006440,CH03,,registration,2026-01-02 10:32:55,1
CE000005338,U0006440,CH03,,activation,2026-01-02 09:36:55,1
CE000005339,U0006448,CH03,ADC00030,registration,2026-04-13 11:06:35,1
CE000005340,U0006448,CH03,ADC00030,activation,2026-04-13 11:18:35,1
CE000005341,U0006449,CH04,ADC00054,registration,2026-01-08 12:08:44,1
CE000005342,U0006449,CH04,ADC00054,activation,2026-01-08 12:53:44,1
CE000005343,U0006451,CH05,ADC00047,registration,2026-01-10 07:01:14,1
CE000005344,U0006456,CH03,ADC00091,registration,2026-07-05 02:45:18,1
CE000005345,U0006456,CH03,ADC00091,activation,2026-07-05 00:35:18,1
CE000005346,U0006458,CH04,ADC00033,registration,2026-06-17 02:02:21,1
CE000005347,U0006458,CH04,ADC00033,activation,2026-06-17 03:00:21,1
CE000005348,U0006459,CH04,ADC00041,registration,2026-07-05 07:42:58,1
CE000005349,U0006459,CH04,ADC00041,activation,2026-07-05 07:06:58,1
CE000005350,U0006460,CH05,ADC00059,registration,2026-07-09 22:09:32,1
CE000005351,U0006460,CH05,ADC00059,activation,2026-07-09 18:46:32,1
CE000005352,U0006462,CH05,ADC00047,registration,2026-02-08 14:26:50,1
CE000005353,U0006462,CH05,ADC00047,activation,2026-02-08 15:00:50,1
CE000005354,U0006465,CH06,ADC00025,registration,2026-07-17 20:51:56,1
CE000005355,U0006466,CH03,ADC00085,registration,2026-01-07 12:52:24,1
CE000005356,U0006466,CH03,ADC00085,activation,2026-01-07 17:16:24,1
CE000005357,U0006467,CH05,ADC00080,registration,2026-04-20 03:08:43,1
CE000005358,U0006467,CH05,ADC00080,activation,2026-04-20 02:13:43,1
CE000005359,U0006473,CH05,ADC00072,registration,2026-06-25 18:12:46,1
CE000005360,U0006473,CH05,ADC00072,activation,2026-06-25 18:54:46,1
CE000005361,U0006475,CH05,ADC00082,registration,2026-04-29 04:39:53,1
CE000005362,U0006475,CH05,ADC00082,activation,2026-04-29 05:46:53,1
CE000005363,U0006476,CH04,ADC00027,registration,2026-07-26 23:48:35,1
CE000005364,U0006476,CH04,ADC00027,activation,2026-07-27 01:30:35,1
CE000005365,U0006477,CH04,ADC00054,registration,2026-01-04 14:51:43,1
CE000005366,U0006479,CH04,ADC00058,registration,2026-08-08 23:48:43,1
CE000005367,U0006479,CH04,ADC00058,activation,2026-08-09 03:04:43,1
CE000005368,U0006481,CH03,ADC00008,registration,2026-04-18 01:43:51,1
CE000005369,U0006484,CH03,ADC00007,registration,2026-05-27 18:52:13,1
CE000005370,U0006484,CH03,ADC00007,activation,2026-05-27 19:00:13,1
CE000005371,U0006486,CH06,ADC00067,registration,2026-05-12 15:28:26,1
CE000005372,U0006486,CH06,ADC00067,activation,2026-05-12 19:28:26,1
CE000005373,U0006487,CH03,ADC00007,registration,2026-05-21 08:17:22,1
CE000005374,U0006487,CH03,ADC00007,activation,2026-05-21 06:28:22,1
CE000005375,U0006488,CH06,ADC00040,registration,2026-05-18 03:03:00,1
CE000005376,U0006488,CH06,ADC00040,activation,2026-05-17 23:10:00,1
CE000005377,U0006492,CH04,ADC00051,registration,2026-06-20 05:41:22,1
CE000005378,U0006492,CH04,ADC00051,activation,2026-06-20 10:37:22,1
CE000005379,U0006493,CH04,ADC00058,registration,2026-06-27 17:02:34,1
CE000005380,U0006494,CH03,ADC00085,registration,2026-02-22 05:35:30,1
CE000005381,U0006495,CH03,ADC00091,registration,2026-08-04 21:00:33,1
CE000005382,U0006496,CH06,ADC00094,registration,2026-02-02 23:07:14,1
CE000005383,U0006498,CH03,,registration,2026-01-03 00:27:02,1
CE000005384,U0006498,CH03,,activation,2026-01-03 00:32:02,1
CE000005385,U0006500,CH03,ADC00034,registration,2026-03-17 23:35:10,1
CE000005386,U0006500,CH03,ADC00034,activation,2026-03-18 00:20:10,1
CE000005387,U0006503,CH03,ADC00085,registration,2026-01-09 02:40:33,1
CE000005388,U0006503,CH03,ADC00085,activation,2026-01-08 23:07:33,1
CE000005389,U0006505,CH05,ADC00042,registration,2026-03-09 02:54:21,1
CE000005390,U0006505,CH05,ADC00042,activation,2026-03-09 01:34:21,1
CE000005391,U0006506,CH03,ADC00088,registration,2026-05-10 04:02:43,1
CE000005392,U0006510,CH03,ADC00008,registration,2026-04-14 22:51:09,1
CE000005393,U0006512,CH04,ADC00014,registration,2026-04-02 23:24:46,1
CE000005394,U0006512,CH04,ADC00014,activation,2026-04-02 23:56:46,1
CE000005395,U0006514,CH05,,registration,2026-08-27 10:42:11,1
CE000005396,U0006514,CH05,,activation,2026-08-27 06:19:11,1
CE000005397,U0006515,CH05,ADC00021,registration,2026-04-23 02:39:23,1
CE000005398,U0006516,CH03,ADC00090,registration,2026-06-08 19:37:09,1
CE000005399,U0006518,CH03,ADC00061,registration,2026-03-01 01:04:17,1
CE000005400,U0006518,CH03,ADC00061,activation,2026-03-01 05:56:17,1
CE000005401,U0006521,CH05,ADC00072,registration,2026-07-15 12:12:33,1
CE000005402,U0006525,CH03,ADC00090,registration,2026-06-07 14:22:38,1
CE000005403,U0006530,CH04,ADC00054,registration,2026-01-10 16:11:37,1
CE000005404,U0006530,CH04,ADC00054,activation,2026-01-10 17:46:37,1
CE000005405,U0006533,CH03,ADC00089,registration,2026-05-05 21:41:51,1
CE000005406,U0006533,CH03,ADC00089,activation,2026-05-05 20:44:51,1
CE000005407,U0006534,CH04,ADC00058,registration,2026-08-10 15:25:00,1
CE000005408,U0006534,CH04,ADC00058,activation,2026-08-10 15:19:00,1
CE000005409,U0006540,CH03,ADC00075,registration,2026-05-29 07:10:12,1
CE000005410,U0006540,CH03,ADC00075,activation,2026-05-29 05:16:12,1
CE000005411,U0006542,CH04,ADC00054,registration,2026-01-16 04:19:03,1
CE000005412,U0006543,CH05,,registration,2026-08-18 13:06:16,1
CE000005413,U0006543,CH05,,activation,2026-08-18 15:19:16,1
CE000005414,U0006545,CH06,ADC00017,registration,2026-03-16 15:30:47,1
CE000005415,U0006545,CH06,ADC00017,activation,2026-03-16 17:16:47,1
CE000005416,U0006547,CH04,ADC00058,registration,2026-08-26 20:29:12,1
CE000005417,U0006547,CH04,ADC00058,activation,2026-08-26 18:11:12,1
CE000005418,U0006548,CH04,ADC00051,registration,2026-06-19 12:23:09,1
CE000005419,U0006548,CH04,ADC00051,activation,2026-06-19 09:36:09,1
CE000005420,U0006549,CH03,ADC00016,registration,2026-02-12 18:14:17,1
CE000005421,U0006551,CH06,ADC00067,registration,2026-03-16 04:13:05,1
CE000005422,U0006551,CH06,ADC00067,activation,2026-03-16 04:03:05,1
CE000005423,U0006552,CH05,ADC00065,registration,2026-03-08 17:53:06,1
CE000005424,U0006552,CH05,ADC00065,activation,2026-03-08 18:24:06,1
CE000005425,U0006553,CH04,ADC00041,registration,2026-07-31 07:32:24,1
CE000005426,U0006553,CH04,ADC00041,activation,2026-07-31 10:38:24,1
CE000005427,U0006554,CH05,ADC00072,registration,2026-07-14 09:10:36,1
CE000005428,U0006560,CH03,ADC00071,registration,2026-02-11 16:36:47,1
CE000005429,U0006564,CH06,ADC00053,registration,2026-05-22 12:12:12,1
CE000005430,U0006565,CH04,ADC00062,registration,2026-03-26 00:35:50,1
CE000005431,U0006565,CH04,ADC00062,activation,2026-03-25 22:00:50,1
CE000005432,U0006566,CH03,ADC00019,registration,2026-07-20 04:53:22,1
CE000005433,U0006566,CH03,ADC00019,activation,2026-07-20 06:01:22,1
CE000005434,U0006568,CH03,ADC00007,registration,2026-05-12 20:13:39,1
CE000005435,U0006569,CH03,ADC00008,registration,2026-02-27 09:04:12,1
CE000005436,U0006569,CH03,ADC00008,activation,2026-02-27 08:28:12,1
CE000005437,U0006574,CH03,ADC00100,registration,2026-01-17 08:39:21,1
CE000005438,U0006574,CH03,ADC00100,activation,2026-01-17 09:57:21,1
CE000005439,U0006575,CH06,ADC00067,registration,2026-04-21 10:58:35,1
CE000005440,U0006575,CH06,ADC00067,activation,2026-04-21 10:14:35,1
CE000005441,U0006577,CH06,ADC00050,registration,2026-04-07 21:31:40,1
CE000005442,U0006577,CH06,ADC00050,activation,2026-04-07 20:11:40,1
CE000005443,U0006583,CH03,ADC00085,registration,2026-02-17 10:13:53,1
CE000005444,U0006583,CH03,ADC00085,activation,2026-02-17 09:37:53,1
CE000005445,U0006584,CH03,ADC00091,registration,2026-08-21 01:14:52,1
CE000005446,U0006584,CH03,ADC00091,activation,2026-08-21 01:01:52,1
CE000005447,U0006585,CH03,ADC00035,registration,2026-05-21 00:17:54,1
CE000005448,U0006586,CH05,ADC00021,registration,2026-05-12 00:30:43,1
CE000005449,U0006586,CH05,ADC00021,activation,2026-05-12 04:20:43,1
CE000005450,U0006588,CH03,ADC00019,registration,2026-08-06 07:53:42,1
CE000005451,U0006588,CH03,ADC00019,activation,2026-08-06 09:50:42,1
CE000005452,U0006589,CH05,ADC00069,registration,2026-03-21 19:36:00,1
CE000005453,U0006590,CH05,ADC00047,registration,2026-01-28 20:32:59,1
CE000005454,U0006590,CH05,ADC00047,activation,2026-01-28 22:15:59,1
CE000005455,U0006591,CH05,ADC00076,registration,2026-02-26 10:25:27,1
CE000005456,U0006591,CH05,ADC00076,activation,2026-02-26 07:25:27,1
CE000005457,U0006592,CH06,ADC00050,registration,2026-03-08 17:06:16,1
CE000005458,U0006592,CH06,ADC00050,activation,2026-03-08 13:12:16,1
CE000005459,U0006593,CH06,ADC00093,registration,2026-06-20 05:02:17,1
CE000005460,U0006594,CH03,ADC00091,registration,2026-08-28 15:14:54,1
CE000005461,U0006595,CH06,ADC00079,registration,2026-01-29 11:15:10,1
CE000005462,U0006595,CH06,ADC00079,activation,2026-01-29 11:18:10,1
CE000005463,U0006601,CH03,ADC00028,registration,2026-05-28 18:38:45,1
CE000005464,U0006602,CH06,ADC00025,registration,2026-07-05 21:15:22,1
CE000005465,U0006603,CH04,ADC00013,registration,2026-05-02 06:04:52,1
CE000005466,U0006603,CH04,ADC00013,activation,2026-05-02 04:41:52,1
CE000005467,U0006604,CH04,ADC00041,registration,2026-08-14 22:29:11,1
CE000005468,U0006604,CH04,ADC00041,activation,2026-08-14 21:35:11,1
CE000005469,U0006606,CH06,ADC00067,registration,2026-05-26 06:10:30,1
CE000005470,U0006607,CH03,ADC00100,registration,2026-02-21 20:54:52,1
CE000005471,U0006607,CH03,ADC00100,activation,2026-02-21 21:53:52,1
CE000005472,U0006608,CH05,ADC00072,registration,2026-08-04 21:46:44,1
CE000005473,U0006608,CH05,ADC00072,activation,2026-08-04 19:31:44,1
CE000005474,U0006610,CH04,ADC00013,registration,2026-03-11 17:16:34,1
CE000005475,U0006610,CH04,ADC00013,activation,2026-03-11 18:48:34,1
CE000005476,U0006611,CH05,ADC00072,registration,2026-06-24 19:25:27,1
CE000005477,U0006611,CH05,ADC00072,activation,2026-06-24 21:16:27,1
CE000005478,U0006612,CH06,ADC00093,registration,2026-06-26 06:59:55,1
CE000005479,U0006612,CH06,ADC00093,activation,2026-06-26 05:57:55,1
CE000005480,U0006613,CH03,ADC00091,registration,2026-08-20 17:02:16,1
CE000005481,U0006613,CH03,ADC00091,activation,2026-08-20 16:31:16,1
CE000005482,U0006614,CH04,ADC00063,registration,2026-07-06 21:44:30,1
CE000005483,U0006614,CH04,ADC00063,activation,2026-07-06 21:28:30,1
CE000005484,U0006615,CH05,ADC00059,registration,2026-08-07 20:51:23,1
CE000005485,U0006615,CH05,ADC00059,activation,2026-08-07 18:34:23,1
CE000005486,U0006616,CH06,ADC00093,registration,2026-08-28 07:39:30,1
CE000005487,U0006618,CH03,ADC00035,registration,2026-04-05 11:22:05,1
CE000005488,U0006618,CH03,ADC00035,activation,2026-04-05 12:19:05,1
CE000005489,U0006622,CH05,ADC00082,registration,2026-04-24 09:36:46,1
CE000005490,U0006622,CH05,ADC00082,activation,2026-04-24 11:44:46,1
CE000005491,U0006623,CH04,ADC00099,registration,2026-05-11 04:52:16,1
CE000005492,U0006623,CH04,ADC00099,activation,2026-05-11 06:12:16,1
CE000005493,U0006624,CH05,ADC00029,registration,2026-07-17 11:03:39,1
CE000005494,U0006624,CH05,ADC00029,activation,2026-07-17 08:51:39,1
CE000005495,U0006628,CH03,ADC00075,registration,2026-04-25 20:15:20,1
CE000005496,U0006628,CH03,ADC00075,activation,2026-04-25 17:23:20,1
CE000005497,U0006631,CH04,ADC00092,registration,2026-04-23 13:35:21,1
CE000005498,U0006631,CH04,ADC00092,activation,2026-04-23 16:11:21,1
CE000005499,U0006632,CH05,ADC00047,registration,2026-01-29 16:34:28,1
CE000005500,U0006632,CH05,ADC00047,activation,2026-01-29 17:59:28,1
CE000005501,U0006634,CH05,ADC00047,registration,2026-01-30 13:32:00,1
CE000005502,U0006634,CH05,ADC00047,activation,2026-01-30 12:01:00,1
CE000005503,U0006635,CH04,ADC00084,registration,2026-03-30 00:14:45,1
CE000005504,U0006636,CH06,ADC00036,registration,2026-06-19 22:28:28,1
CE000005505,U0006637,CH03,ADC00090,registration,2026-07-13 07:15:05,1
CE000005506,U0006637,CH03,ADC00090,activation,2026-07-13 04:46:05,1
CE000005507,U0006638,CH06,ADC00067,registration,2026-05-27 01:08:30,1
CE000005508,U0006638,CH06,ADC00067,activation,2026-05-26 23:15:30,1
CE000005509,U0006639,CH05,ADC00047,registration,2026-01-25 04:20:28,1
CE000005510,U0006639,CH05,ADC00047,activation,2026-01-25 04:39:28,1
CE000005511,U0006640,CH03,ADC00091,registration,2026-08-07 02:53:41,1
CE000005512,U0006643,CH03,ADC00019,registration,2026-07-01 15:33:42,1
CE000005513,U0006646,CH05,ADC00059,registration,2026-07-13 09:03:38,1
CE000005514,U0006646,CH05,ADC00059,activation,2026-07-13 07:20:38,1
CE000005515,U0006647,CH04,ADC00058,registration,2026-06-30 10:50:40,1
CE000005516,U0006647,CH04,ADC00058,activation,2026-06-30 13:18:40,1
CE000005517,U0006649,CH05,ADC00059,registration,2026-07-02 00:14:07,1
CE000005518,U0006649,CH05,ADC00059,activation,2026-07-02 03:32:07,1
CE000005519,U0006652,CH03,ADC00022,registration,2026-06-08 10:09:03,1
CE000005520,U0006653,CH04,ADC00062,registration,2026-04-01 09:02:52,1
CE000005521,U0006654,CH05,ADC00059,registration,2026-08-15 17:42:20,1
CE000005522,U0006655,CH03,ADC00075,registration,2026-05-14 22:56:31,1
CE000005523,U0006657,CH06,ADC00050,registration,2026-02-24 02:45:13,1
CE000005524,U0006657,CH06,ADC00050,activation,2026-02-24 04:05:13,1
CE000005525,U0006659,CH04,ADC00058,registration,2026-07-23 08:50:54,1
CE000005526,U0006659,CH04,ADC00058,activation,2026-07-23 10:09:54,1
CE000005527,U0006660,CH06,ADC00010,registration,2026-05-28 22:21:40,1
CE000005528,U0006662,CH05,ADC00076,registration,2026-02-10 13:49:38,1
CE000005529,U0006663,CH04,ADC00077,registration,2026-05-03 20:27:45,1
CE000005530,U0006663,CH04,ADC00077,activation,2026-05-03 21:46:45,1
CE000005531,U0006665,CH03,ADC00090,registration,2026-07-23 02:52:41,1
CE000005532,U0006666,CH04,ADC00023,registration,2026-06-11 01:14:22,1
CE000005533,U0006668,CH06,ADC00053,registration,2026-06-17 18:45:36,1
CE000005534,U0006668,CH06,ADC00053,activation,2026-06-17 21:22:36,1
CE000005535,U0006670,CH05,ADC00047,registration,2026-01-18 23:01:43,1
CE000005536,U0006673,CH03,ADC00100,registration,2026-01-19 03:02:01,1
CE000005537,U0006675,CH05,ADC00020,registration,2026-03-17 01:57:41,1
CE000005538,U0006675,CH05,ADC00020,activation,2026-03-16 23:25:41,1
CE000005539,U0006677,CH04,ADC00092,registration,2026-05-08 14:24:35,1
CE000005540,U0006677,CH04,ADC00092,activation,2026-05-08 15:00:35,1
CE000005541,U0006678,CH05,ADC00065,registration,2026-02-27 18:47:52,1
CE000005542,U0006678,CH05,ADC00065,activation,2026-02-27 14:10:52,1
CE000005543,U0006682,CH06,ADC00025,registration,2026-07-04 13:56:15,1
CE000005544,U0006682,CH06,ADC00025,activation,2026-07-04 17:33:15,1
CE000005545,U0006683,CH05,ADC00082,registration,2026-03-16 21:44:20,1
CE000005546,U0006683,CH05,ADC00082,activation,2026-03-16 17:04:20,1
CE000005547,U0006684,CH05,ADC00029,registration,2026-07-14 03:03:07,1
CE000005548,U0006684,CH05,ADC00029,activation,2026-07-14 04:07:07,1
CE000005549,U0006686,CH05,ADC00021,registration,2026-05-10 20:47:27,1
CE000005550,U0006686,CH05,ADC00021,activation,2026-05-10 18:39:27,1
CE000005551,U0006692,CH04,ADC00023,registration,2026-07-07 01:08:26,1
CE000005552,U0006692,CH04,ADC00023,activation,2026-07-07 00:30:26,1
CE000005553,U0006693,CH03,,registration,2026-01-02 17:59:24,1
CE000005554,U0006693,CH03,,activation,2026-01-02 21:04:24,1
CE000005555,U0006695,CH05,ADC00029,registration,2026-07-24 03:48:32,1
CE000005556,U0006695,CH05,ADC00029,activation,2026-07-23 23:00:32,1
CE000005557,U0006696,CH04,ADC00037,registration,2026-05-07 07:21:38,1
CE000005558,U0006696,CH04,ADC00037,activation,2026-05-07 03:12:38,1
CE000005559,U0006701,CH03,ADC00091,registration,2026-07-21 02:11:26,1
CE000005560,U0006703,CH03,ADC00091,registration,2026-08-14 08:27:07,1
CE000005561,U0006703,CH03,ADC00091,activation,2026-08-14 12:02:07,1
CE000005562,U0006704,CH03,ADC00089,registration,2026-04-25 01:07:05,1
CE000005563,U0006704,CH03,ADC00089,activation,2026-04-24 22:35:05,1
CE000005564,U0006705,CH06,ADC00011,registration,2026-04-06 13:39:28,1
CE000005565,U0006705,CH06,ADC00011,activation,2026-04-06 09:30:28,1
CE000005566,U0006706,CH05,ADC00059,registration,2026-07-11 11:20:12,1
CE000005567,U0006706,CH05,ADC00059,activation,2026-07-11 12:29:12,1
CE000005568,U0006708,CH06,ADC00049,registration,2026-05-04 01:47:44,1
CE000005569,U0006710,CH05,ADC00059,registration,2026-07-23 08:20:03,1
CE000005570,U0006710,CH05,ADC00059,activation,2026-07-23 12:24:03,1
CE000005571,U0006712,CH05,ADC00047,registration,2026-02-04 10:29:52,1
CE000005572,U0006712,CH05,ADC00047,activation,2026-02-04 11:04:52,1
CE000005573,U0006713,CH03,ADC00035,registration,2026-05-11 00:57:02,1
CE000005574,U0006715,CH06,ADC00093,registration,2026-08-24 02:07:33,1
